agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
gpt-4,numeric-conf,,0.0177413988858461,huber,0.1428856551647186,0.1672942340373993,0.4447238815442482,0.0689287528395652,-852.2405436494226,-841.7986268793967,0.2259925937865577,0.1896871207338391,-0.0227399850025435,0.1228472574951595,0.1085380324811646,-0.0093879773761287,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:42:53.210731+00:00,0.5055516958236694,0.5693333745002747,0.5055516958236694,0.5693333745002747,0.0455659590661525,-0.4970989823341369,0.5204474329948425,1.2402279376983645,0.5204474329948425,1.2402279376983645,,,,,,
gpt-4.1,numeric-conf,,0.0427093282341957,huber,0.0882980152964592,0.1134814172983169,0.8928003239611512,0.064972408208996,-1038.5357763251147,-1028.0938595550888,0.1134517839320018,0.096975014539379,0.89869956869194,0.0588825426798202,0.0576747620873378,0.0154238947638959,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:43:03.795342+00:00,0.5055516958236694,0.4341925978660583,0.5055516958236694,0.4341925978660583,0.0455659590661525,-1.5762910842895508,0.5204474329948425,2.9999990463256836,0.5204474329948425,2.9999990463256836,,,,,,
gpt-4.1-mini,numeric-conf,,0.0377878919243812,huber,0.1345850378274917,0.2094402909278869,0.563188769057929,0.0579265803098678,-744.3919611191795,-733.9500443491536,0.1432646450960197,0.1137234964605534,0.7412636859880752,0.0871305049180536,0.06084880923683,-0.0192312174222686,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:43:34.749043+00:00,0.5055516958236694,0.419111967086792,0.5055516958236694,0.419111967086792,0.0455659590661525,-1.689156174659729,0.5204474329948425,2.913132429122925,0.5204474329948425,2.913132429122925,,,,,,
gpt-4o,numeric-conf,,0.0389931201934814,huber,0.1028116196393966,0.1433660835027694,0.8163124837887539,0.0607659824192524,-926.3298542657662,-915.8879374957404,0.0914674064690234,0.0753988443902044,0.9244705133919896,0.0517812776087196,0.0372372911735014,0.011326635516051,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:43:57.350563+00:00,0.5055516958236694,0.4582624733448028,0.5055516958236694,0.4582624733448028,0.0455659590661525,-1.6728293895721436,0.5204474329948425,2.9999990463256836,0.5204474329948425,2.9999990463256836,,,,,,
o3,numeric-conf,,0.0269016586244106,huber,0.0876207575201988,0.1040990799665451,0.8628174283431104,0.0425683572888374,-1079.9578126055649,-1069.515895835539,0.0894621359232542,0.0796614154902371,0.898535003797626,0.040712806904494,0.0430121448545745,0.007959954883113,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:47:24.082037+00:00,0.5055516958236694,0.4181297719478607,0.5055516958236694,0.4181297719478607,0.0455659590661525,-1.585256576538086,0.5204474329948425,2.9999890327453613,0.5204474329948425,2.9999890327453613,,,,,,
o3-mini,numeric-conf,,0.0488924980163574,huber,0.1109573543071746,0.1285762190818786,0.8739695744517655,0.0730167558183893,-978.5920373342802,-968.1501205642544,0.1426609373054184,0.1228015681107839,0.8529213820858804,0.0726079740964657,0.0850257362380172,0.0187621797576095,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:47:55.227283+00:00,0.5055516958236694,0.4092341661453247,0.5055516958236694,0.4092341661453247,0.0455659590661525,-1.5216286182403564,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,
humans,single_numeric_response,,0.0144358510151505,huber,0.0916809141635894,0.1115776896476745,0.765787397442637,0.0392103850841522,-1046.6564056708366,-1036.2144889008107,0.0690097156131253,0.0567081993637663,0.9054345474773488,0.0393258308739149,0.0357128378237136,-0.0143149806393517,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:48:24.761607+00:00,0.5055516958236694,0.53314208984375,0.5055516958236694,0.53314208984375,0.0455659590661525,-0.9768028259277344,0.5204474329948425,1.7382241487503052,0.5204474329948425,1.7382241487503052,,,,,,
claude-3-haiku-20240307,CoT,,0.0315390191972255,huber,0.1338029503822326,0.1769022792577743,0.4804468719072049,0.0744636505842208,-823.435748621724,-809.513192928356,0.3080493785985674,0.2088289127024737,-0.9533983600408832,0.2264617073027273,0.1922534360849496,0.0174553257226943,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:48:34.580594+00:00,0.5055516958236694,0.6905511617660522,0.5055516958236694,0.6905511617660522,0.0455659590661525,-0.3472531735897064,0.5204474329948425,1.5136055946350098,-0.0582337826490402,1.2710641622543335,,,,,,
claude-opus-4-20250514,CoT,,0.022261768579483,huber,0.0612562373280525,0.0867531597614288,0.879175763356425,0.0401688520279195,-168.01756883024515,-161.68349307642072,0.0748518316917158,0.0592044543136249,0.922865675193435,0.0457998831552096,0.0485953683202916,-0.0010601070794192,11,36,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-25T20:48:50.559846+00:00,0.5055516958236694,0.4923976361751556,0.5055516958236694,0.4923976361751556,0.0455659590661525,-1.4395612478256226,0.5204474329948425,2.4267923831939697,-0.0582337826490402,2.999995231628418,,,,,,
gpt-4,CoT,,0.0171001870185136,huber,0.0743994191288948,0.1027065366506576,0.778013588696217,0.0468588300049304,-1084.4221751536618,-1070.4996194602938,0.103632388091132,0.0814266799977331,0.7879187417404877,0.0641043496653525,0.0711046293829426,0.0014571725419073,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:49:00.749211+00:00,0.4715025722980499,0.4773823916912079,0.4715025722980499,0.4773823916912079,-0.0642904788255691,-1.354736328125,-0.0555315837264061,1.3516591787338257,0.9048545360565186,2.5440587997436523,,,,,,
gpt-4.1,CoT,,0.0465780273079872,huber,0.0781383886933326,0.1001331731677055,0.9127115222573204,0.0628763454034924,-1096.6020328171255,-1082.6794771237578,0.1139704583475918,0.0965733344852924,0.8943929395673995,0.0605215370124717,0.052049042108384,0.0050845475765791,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:49:15.648569+00:00,0.5055516958236694,0.4551297724246979,0.5055516958236694,0.4551297724246979,0.0455659590661525,-1.366315841674805,0.5204474329948425,2.999997615814209,-0.0582337826490402,3.0,,,,,,
gpt-4.1-mini,CoT,,0.0361303761601448,huber,0.0838175043463707,0.1007715836167335,0.8849557669141636,0.038595454494574,-1088.961646606777,-1075.0557923990514,0.1002793589720813,0.0860258501430431,0.8929886574908958,0.0515315722932866,0.0347666601182915,0.0025242005176695,11,239,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:49:47.933345+00:00,0.5055516958236694,0.4231714010238647,0.5055516958236694,0.4231714010238647,0.0455659590661525,-1.5568640232086182,0.5204474329948425,2.9999611377716064,-0.0582337826490402,3.0,,,,,,
gpt-4o,CoT,,0.0334787778556346,huber,0.0807397291064262,0.1011863723397255,0.8780473504884829,0.0449619825929403,-1091.579765463467,-1077.6572097700991,0.0940492521306426,0.084453474459323,0.901868560237351,0.0413868635931942,0.0348489350215954,0.007450115612962,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:50:19.854942+00:00,0.5055516958236694,0.4408101439476013,0.5055516958236694,0.4408101439476013,0.0455659590661525,-1.5048799514770508,0.5204474329948425,2.8176815509796143,-0.0582337826490402,2.999997615814209,,,,,,
o3,CoT,,0.0288752857595682,huber,0.0829325690865516,0.0990784913301467,0.8637669542007534,0.0312950091500734,-1064.6951192302924,-1050.9081697436272,0.0962784062870827,0.082983146526022,0.8777717191895245,0.0488193497480387,0.0477178581098387,0.0126090091649986,11,232,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:52:59.331655+00:00,0.5055516958236694,0.4120261371135711,0.5055516958236694,0.4120261371135711,0.0455659590661525,-1.553518772125244,0.5204474329948425,2.9609463214874268,-0.0582337826490402,2.7757034301757812,,,,,,
o3-mini,CoT,,0.0505592562258243,huber,0.0955008193850517,0.1225069984793663,0.8764881904245398,0.0666529851034283,-999.8018161925896,-985.8792604992216,0.1216941987427741,0.1042556236639167,0.8821086932705803,0.0627713544707581,0.0610151945189996,0.0225069432999148,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:53:27.595355+00:00,0.5055516958236694,0.4452484846115112,0.5055516958236694,0.4452484846115112,0.0455659590661525,-1.3683297634124756,0.5204474329948425,2.999990940093994,-0.0582337826490402,2.9999988079071045,,,,,,
claude-3-5-haiku-20241022,numeric,,0.022981459274888,huber,0.1172913461923599,0.1687587797641754,0.521172325282619,0.0325350392609834,-846.0567736331499,-832.1342179397819,0.1211030822703697,0.0852169578725641,0.7048821135796349,0.086046653777643,0.0382248224634112,0.0110848878369186,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:53:57.498665+00:00,0.4715025722980499,0.4810319244861603,0.4715025722980499,0.4810319244861603,-0.0642904788255691,-1.7954833507537842,-0.0555315837264061,0.7795606255531311,0.9048545360565186,2.9999818801879883,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0545440688729286,huber,0.1128395274281501,0.1404729783535003,0.8518845246750631,0.0796936953440308,-934.1152348404812,-920.1926791471134,0.1199372858370738,0.0967004430113416,0.8934055975963902,0.0709505239964739,0.0695477313164508,0.015870197704344,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:54:28.448051+00:00,0.5055516958236694,0.460082858800888,0.5055516958236694,0.460082858800888,0.0455659590661525,-1.6004235744476318,0.5204474329948425,2.999999523162842,-0.0582337826490402,3.0,,,,,,
claude-3-haiku-20240307,numeric,,0.031298317015171,huber,0.150876447558403,0.1926651895046234,0.3834317481706615,0.0450737535953521,-782.4646678190754,-768.5421121257075,0.2278084326392883,0.1740225670915661,-0.1839500714847841,0.1470130202547738,0.0610994037353631,0.0157086081577069,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:55:01.270787+00:00,0.5055516958236694,0.6461507081985474,0.5055516958236694,0.6461507081985474,0.0455659590661525,-0.5910306572914124,0.5204474329948425,1.1168373823165894,-0.0582337826490402,1.5963239669799805,,,,,,
claude-opus-4-20250514,numeric,,0.0388611145317554,huber,0.1105669066309928,0.1460801064968109,0.7796346066694997,0.040598083846271,-915.3280737699108,-901.405518076543,0.0868842148982075,0.0728685412443045,0.9170971039163486,0.0473185216950508,0.0288169500502673,-0.0001265221472942,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:55:14.471582+00:00,0.5055516958236694,0.4790763556957245,0.5055516958236694,0.4790763556957245,0.0455659590661525,-1.7008423805236816,0.5204474329948425,2.5099706649780273,-0.0582337826490402,2.9999988079071045,,,,,,
claude-sonnet-4-20250514,numeric,,0.0407095551490783,huber,0.0848421230912208,0.1038867682218551,0.8935484130786575,0.0453477595932781,-1078.9377857618822,-1065.0152300685145,0.1096907804963047,0.0864329258465406,0.8901524784394853,0.0675382606786325,0.0573287750870893,0.0249794463181134,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:55:45.510690+00:00,0.5055516958236694,0.4562777876853943,0.5055516958236694,0.4562777876853943,0.0455659590661525,-1.6139590740203855,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,
gpt-4,numeric,,0.0262019429355859,huber,0.1261849552392959,0.1601715832948684,0.577181475945433,0.0833918698132038,-871.1246123558514,-857.2020566624834,0.169466015878239,0.1181913663943608,0.4949807566653152,0.1214476489993837,0.0695737595811034,-0.0405682031855438,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:56:17.607718+00:00,0.4715025722980499,0.5569178462028503,0.4715025722980499,0.5569178462028503,-0.0642904788255691,-1.419986128807068,-0.0555315837264061,1.0361213684082031,0.9048545360565186,2.999995231628418,,,,,,
gpt-4.1,numeric,,0.0603620409965515,huber,0.1040637791156768,0.1378169655799865,0.8696828674183164,0.0956267695873975,-943.2778194502738,-929.355263756906,0.148887809761519,0.1187763377121,0.8526094799421402,0.089776174429987,0.0903194294282884,0.0161893913691694,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:56:51.503833+00:00,0.5055516958236694,0.4645085334777832,0.5055516958236694,0.4645085334777832,0.0455659590661525,-1.33945894241333,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,
gpt-4.1-mini,numeric,,0.0613974258303642,huber,0.1395774930715561,0.1914561539888382,0.7382528801226789,0.0862006788142025,-785.486306694306,-771.563751000938,0.1355395752449054,0.1062324273089567,0.8567290780607425,0.0841762902818638,0.1006762018483696,0.014569804681973,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:57:22.091769+00:00,0.5055516958236694,0.3931102454662323,0.5055516958236694,0.3931102454662323,0.0455659590661525,-1.84301233291626,0.5204474329948425,3.0,-0.0582337826490402,3.0,,,,,,
gpt-4o,numeric,,0.0644188746809959,huber,0.1302265524864196,0.1642992049455642,0.8212744438353616,0.0827596703544259,-858.9117103741376,-844.9891546807696,0.1559948837537761,0.123113702192451,0.836568479472652,0.0957988522364575,0.1051562098842678,0.0045325733495481,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:57:53.673678+00:00,0.4715025722980499,0.4249053001403808,0.4715025722980499,0.4249053001403808,-0.0642904788255691,-1.4255619049072266,-0.0555315837264061,2.9999992847442627,0.9048545360565186,3.0,,,,,,
o3,numeric,,0.037410382181406,huber,0.086459033191204,0.1052781268954277,0.8837616727982543,0.0486565619707107,-1072.551794669355,-1058.6292389759872,0.095319889187758,0.0815024770118973,0.9061709490536404,0.0494290149172691,0.034143267463554,0.0041002110911138,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:02:29.534097+00:00,0.5055516958236694,0.4493189752101898,0.5055516958236694,0.4493189752101898,0.0455659590661525,-1.4675594568252563,0.5204474329948425,2.9999990463256836,-0.0582337826490402,2.9999899864196777,,,,,,
o3-mini,numeric,,0.0628751143813133,huber,0.1148197129368782,0.1493932008743286,0.8501040674315536,0.0859561402350664,-904.5632992833272,-890.6407435899594,0.1568290350151786,0.1346224098810644,0.838396994943519,0.0804496922405972,0.0909433159999774,0.0191102429185852,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:03:04.417428+00:00,0.5055516958236694,0.4479876458644867,0.5055516958236694,0.4479876458644867,0.0455659590661525,-1.3571929931640625,0.5204474329948425,2.9999992847442627,-0.0582337826490402,3.0,,,,,,
gpt-4,numeric-conf,,0.0206882767379283,huber,0.1018412932753562,0.1398142427206039,0.6121624647298259,0.0667907774448394,-936.3714970149754,-922.4489413216074,0.1413155886271156,0.0961924477057023,0.6000948788656215,0.1035234688049714,0.0490400888703086,-0.0320556860981565,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T21:03:36.159106+00:00,0.4715025722980499,0.540215790271759,0.4715025722980499,0.540215790271759,-0.0642904788255691,-1.580148220062256,-0.0555315837264061,0.9111294746398926,0.9048545360565186,2.999998092651367,,,,,,
gpt-4.1,numeric-conf,,0.0496349744498729,huber,0.0882986262440681,0.1134813949465751,0.892800365308041,0.0649721936322748,-1036.535868893076,-1022.613313199708,0.1134472778598575,0.0969722063478195,0.8987076154228232,0.0588784854581673,0.0576712494772491,0.0154289435482386,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:04:10.042234+00:00,0.5055516958236694,0.4341897368431091,0.5055516958236694,0.4341897368431091,0.0455659590661525,-1.5762423276901243,0.5204474329948425,2.9999985694885254,-0.0582337826490402,3.0,,,,,,
gpt-4.1-mini,numeric-conf,,0.0430635996162891,huber,0.1377572417259216,0.2076214104890823,0.5707428124902065,0.0631876692175865,-746.5787351948981,-732.6561795015301,0.1486997514725626,0.120921877207178,0.7212596662785067,0.0865419880791632,0.0777695999904112,-0.0047510052269155,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T21:04:41.841341+00:00,0.4715025722980499,0.4167571663856506,0.4715025722980499,0.4167571663856506,-0.0642904788255691,-1.6887627840042114,-0.0555315837264061,2.397010326385498,0.9048545360565186,2.99999475479126,,,,,,
gpt-4o,numeric-conf,,0.0453708805143833,huber,0.1028107479214668,0.1433660835027694,0.8163124837887539,0.0607659477740526,-924.3298542657662,-910.4072985723984,0.0914690295885892,0.0754073170549941,0.9244678327764572,0.0517718061153539,0.0372297234155915,0.0113353344075607,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:05:15.055539+00:00,0.5055516958236694,0.4582413733005523,0.5055516958236694,0.4582413733005523,0.0455659590661525,-1.6728190183639526,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,
o3,numeric-conf,,0.0317028574645519,huber,0.0857879221439361,0.1032665446400642,0.8650029055018716,0.0351946294307708,-1081.8120740085271,-1067.8895183151592,0.0923550642065278,0.0818821393088861,0.8918667771778627,0.0427173635281022,0.0408803792342995,0.0139375021873098,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:09:07.584982+00:00,0.5055516958236694,0.4222433567047119,0.5055516958236694,0.4222433567047119,0.0455659590661525,-1.434215784072876,0.5204474329948425,2.999993324279785,-0.0582337826490402,2.6831319332122803,,,,,,
o3-mini,numeric-conf,,0.0565503910183906,huber,0.1109597235918045,0.1285762339830398,0.8739695365854575,0.0730225471546873,-976.5919652254024,-962.6694095320344,0.1426602233265248,0.1228008731748118,0.8529228542585452,0.0726077466051503,0.0850243477207241,0.0187622759378317,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:09:43.351133+00:00,0.5055516958236694,0.4092118144035339,0.5055516958236694,0.4092118144035339,0.0455659590661525,-1.521737813949585,0.5204474329948425,2.9999992847442627,-0.0582337826490402,3.0,,,,,,
humans,single_numeric_response,,0.0181477591395378,huber,0.0914176627993583,0.1114935874938964,0.7661403378539609,0.0339864403009414,-1045.0183400179822,-1031.0957843246142,0.0914620318826145,0.0695392045468995,0.8338907871412343,0.0594104562100045,0.037226028309928,-0.0242189426012713,11,240,logistic,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:10:16.972211+00:00,0.5055516958236694,0.5312633514404297,0.5055516958236694,0.5312633514404297,0.0455659590661525,-1.023190140724182,0.5204474329948425,1.7173967361450195,-0.0582337826490402,1.818176507949829,,,,,,
claude-3-haiku-20240307,CoT,,0.0315391346812248,huber,0.1331399828195572,0.1751448065042495,0.490718761458309,0.0254065304994583,-826.2282312401084,-808.8250366233984,0.3238713786206808,0.2235405785387212,-1.1592119967410013,0.2343550290397758,0.1953234729622349,0.0156059358336708,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:10:29.716173+00:00,0.5055516958236694,0.6925950050354004,0.5004981160163879,0.9999970197677612,0.0455659590661525,-0.437976062297821,0.5204474329948425,1.4466999769210815,-0.0582337826490402,1.4168673753738403,,,,,,
claude-opus-4-20250514,CoT,,0.0222616102546453,huber,0.0612586215138435,0.0867531299591064,0.8791758430975449,0.0401720226638846,-166.017592589396,-158.09999789711546,0.0895369329061209,0.0719212644479491,0.8896309652067601,0.05333098606292,0.053496616943316,0.0022266075015068,11,36,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-25T21:11:10.019784+00:00,0.5055516958236694,0.492405354976654,0.5004981160163879,0.4927321970462799,0.0455659590661525,-1.4395248889923096,0.5204474329948425,2.4268176555633545,-0.0582337826490402,2.999980926513672,,,,,,
gpt-4,CoT,,0.0171038601547479,huber,0.0682461708784103,0.0990420654416084,0.7935715136266605,0.0415737926959991,-1099.8610864008604,-1082.4578917841504,0.0995090114152795,0.0754096256061034,0.8044597785947414,0.0649263561182478,0.053603792642102,-0.0063424989129557,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T21:11:20.472509+00:00,0.4715025722980499,0.4877617061138153,0.5583577156066895,0.8972341418266296,-0.0642904788255691,-1.427185297012329,-0.0555315837264061,1.294703722000122,0.9048545360565186,2.6302599906921387,,,,,,
gpt-4.1,CoT,,0.0465776436030864,huber,0.0647446364164352,0.0912422612309455,0.927524198928734,0.061754934489727,-1139.2338108246468,-1121.8306162079368,0.1044630688753953,0.0821995512373519,0.9112774684955528,0.0644652350902681,0.0586776988343758,-0.0048578211123292,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:11:55.365182+00:00,0.5055516958236694,0.4712215065956116,0.5004981160163879,0.9705559015274048,0.0455659590661525,-1.4316039085388184,0.5204474329948425,2.999751567840576,-0.0582337826490402,2.9999899864196777,,,,,,
gpt-4.1-mini,CoT,,0.0361300446093082,huber,0.0745868161320686,0.0972140133380889,0.8929352643416115,0.0327058959767908,-1104.1416913184348,-1086.7593735587773,0.1017230689792132,0.0815771062560232,0.8898852180828578,0.0607680713651771,0.0344229764401991,0.0050245875956512,11,239,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:12:28.443795+00:00,0.5055516958236694,0.436323344707489,0.5004981160163879,0.7934241890907288,0.0455659590661525,-1.6001876592636108,0.5204474329948425,2.9999561309814453,-0.0582337826490402,3.0,,,,,,
gpt-4o,CoT,,0.0334784500300884,huber,0.0682839676737785,0.0958682000637054,0.8905296893186532,0.0514480266720056,-1115.4948390974816,-1098.0916444807715,0.1023155477222343,0.091416413675655,0.8838602879697615,0.0459511764417661,0.0672466590549006,0.0063788511536338,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:13:08.713615+00:00,0.5055516958236694,0.4531741142272949,0.5004981160163879,0.841789960861206,0.0455659590661525,-1.551673173904419,0.5204474329948425,2.8038291931152344,-0.0582337826490402,2.9999375343322754,,,,,,
o3,CoT,,0.0288750268518924,huber,0.0829230397939682,0.099077358841896,0.863770063283817,0.0314917238750334,-1062.7004139478656,-1045.466727089534,0.1074271215660267,0.097066641381621,0.8478255305066273,0.0460288342113251,0.0414963676210277,0.003502057822611,11,232,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:16:37.992855+00:00,0.5055516958236694,0.4122812449932098,0.5004981160163879,0.4181170463562011,0.0455659590661525,-1.5542752742767334,0.5204474329948425,2.9625582695007324,-0.0582337826490402,2.775057315826416,,,,,,
o3-mini,CoT,,0.0505588203668594,huber,0.075672760605812,0.1119567677378654,0.8968456838013853,0.0650944248773157,-1041.0283825231757,-1023.6251879064656,0.104699299342905,0.0829939380513899,0.9127371121894295,0.0638274982246468,0.0557514045951944,0.0134892275613365,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:17:08.515070+00:00,0.5055516958236694,0.464018702507019,0.5004981160163879,0.9999992847442628,0.0455659590661525,-1.4644960165023804,0.5204474329948425,3.0,-0.0582337826490402,3.0,,,,,,
claude-3-5-haiku-20241022,numeric,,0.0229830797761678,huber,0.1154422760009765,0.1669179499149322,0.5315614346042866,0.0277153369039297,-849.3213679180238,-831.9181733013139,0.1008749940084513,0.0684242721759911,0.7952366707226579,0.0741207352458877,0.026783499211976,0.0015130321184794,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T21:17:41.512836+00:00,0.4715025722980499,0.4942689538002014,0.5583577156066895,0.9909789562225342,-0.0642904788255691,-1.7871339321136477,-0.0555315837264061,0.7221422791481018,0.9048545360565186,3.0,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0545436926186084,huber,0.0977627411484718,0.1327802687883377,0.8676628072646126,0.0629996535368263,-959.148607410982,-941.745412794272,0.109442953660034,0.0846344165955529,0.9112432121273624,0.0693885843158856,0.0671026285624865,0.0043977981038165,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:18:13.758735+00:00,0.5055516958236694,0.4747914671897888,0.5004981160163879,0.9653717279434204,0.0455659590661525,-1.670508861541748,0.5204474329948425,2.9999992847442627,-0.0582337826490402,3.0,,,,,,
claude-3-haiku-20240307,numeric,,0.0312983728945255,huber,0.1534292250871658,0.191652700304985,0.3898950895897994,0.0367586970329284,-782.9938114305846,-765.5906168138747,0.2529248081183608,0.1844353152043891,-0.4594077707893611,0.1730738948171192,0.0723834814447345,0.024427415746631,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:18:47.466802+00:00,0.5055516958236694,0.650280773639679,0.5004981160163879,0.9850489497184752,0.0455659590661525,-0.6287387013435364,0.5204474329948425,1.0628889799118042,-0.0582337826490402,1.6582446098327637,,,,,,
claude-opus-4-20250514,numeric,,0.0388609394431114,huber,0.1078878939151763,0.1448527872562408,0.7833219134068378,0.0377488104626536,-917.3778978997956,-899.9747032830858,0.1349014081344027,0.102361840303197,0.8001422904357556,0.0878660546877317,0.0688113614691026,0.0073173803587754,11,240,logistic,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T21:19:19.417219+00:00,0.5055516958236694,0.4844440519809723,0.5004981160163879,0.6749967336654663,0.0455659590661525,-1.712189555168152,0.5204474329948425,2.520500659942627,-0.0582337826490402,2.9999992847442627,,,,,,
