agent,prompt_category,domain,loss,mae,rmse,r2,ece_10bin,aic,bic,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,loss_function,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds
claude-opus-4-20250514,numeric,,0.0614142641425132,0.11056699603796,0.1460801064968109,0.7796345861522045,0.0405983535572886,-915.3280514245212,-901.4054957311532,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:09:17.306691+00:00,0.510697066783905,0.4790810644626617,0.510697066783905,0.4790810644626617,0.4291347861289978,-1.7010523080825806,0.7355052828788757,2.5100746154785156,0.334291398525238,2.9999985694885254,,,,,,,,,,,,,,
claude-sonnet-4-20250514,numeric,,0.0629286095499992,0.0848415419459343,0.1038867682218551,0.893548422877178,0.0453452670015394,-1078.9378078530983,-1065.0152521597306,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:09:32.823782+00:00,0.510697066783905,0.4562783539295196,0.510697066783905,0.4562783539295196,0.4291347861289978,-1.613858938217163,0.7355052828788757,2.9999988079071045,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4,numeric,,0.0462881736457347,0.1261873543262481,0.1601715832948684,0.5771815086901989,0.0833948358893394,-871.1246309424166,-857.2020752490487,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:09:48.094044+00:00,0.510697066783905,0.5569235682487488,0.510697066783905,0.5569235682487488,0.4291347861289978,-1.420028567314148,0.7355052828788757,1.0361942052841189,0.334291398525238,2.9999942779541016,,,,,,,,,,,,,,
gpt-4.1,numeric,,0.0937705338001251,0.1040636077523231,0.1378169655799865,0.8696828674183164,0.0956265039741992,-943.2778194502738,-929.355263756906,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:10:03.599580+00:00,0.510697066783905,0.4645064771175384,0.510697066783905,0.4645064771175384,0.4291347861289978,-1.3394463062286377,0.7355052828788757,2.9999988079071045,0.334291398525238,2.9999992847442627,,,,,,,,,,,,,,
gpt-4.1-mini,numeric,,0.103993684053421,0.1395787298679351,0.1914561688899994,0.7382528233731703,0.0862018727697432,-785.4862546598058,-771.5636989664379,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:10:17.852015+00:00,0.510697066783905,0.3930988609790802,0.510697066783905,0.3930988609790802,0.4291347861289978,-1.8430466651916504,0.7355052828788757,3.0,0.334291398525238,2.9999988079071045,,,,,,,,,,,,,,
gpt-4o,numeric,,0.1025218218564987,0.1302263587713241,0.1642992198467254,0.8212744306808551,0.0827586436644196,-858.911692709728,-844.98913701636,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:10:31.884114+00:00,0.510697066783905,0.4249042570590973,0.510697066783905,0.4249042570590973,0.4291347861289978,-1.4255309104919434,0.7355052828788757,2.9999992847442627,0.334291398525238,3.0,,,,,,,,,,,,,,
humans,numeric,,0.0266108475625515,0.0914181470870971,0.1114935874938964,0.7661403191650324,0.0339833579957485,-1045.0183208383487,-1031.0957651449808,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:10:47.948862+00:00,0.510697066783905,0.5312733054161072,0.510697066783905,0.5312733054161072,0.4291347861289978,-1.023007035255432,0.7355052828788757,1.7173923254013062,0.334291398525238,1.8180445432662964,,,,,,,,,,,,,,
o3,numeric,,0.0562049187719821,0.0864555686712265,0.1052780747413635,0.8837617978192995,0.0486589230597019,-1072.5520528033778,-1058.62949711001,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:10:53.970821+00:00,0.510697066783905,0.4493351280689239,0.510697066783905,0.4493351280689239,0.4291347861289978,-1.467636227607727,0.7355052828788757,2.9999988079071045,0.334291398525238,2.999999523162842,,,,,,,,,,,,,,
o3-mini,numeric,,0.0991671904921531,0.1148210540413856,0.1493932008743286,0.8501040674315536,0.0859582457691431,-904.5632992833272,-890.6407435899594,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:11:10.727710+00:00,0.510697066783905,0.4479831457138061,0.510697066783905,0.4479831457138061,0.4291347861289978,-1.3573110103607178,0.7355052828788757,2.9999992847442627,0.334291398525238,2.999999523162842,,,,,,,,,,,,,,
gpt-4,numeric-conf,,0.0375130958855152,0.1018416583538055,0.1398142576217651,0.6121623858917726,0.0667900286614894,-936.3714482287464,-922.4488925353784,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:11:30.219701+00:00,0.510697066783905,0.5402157306671143,0.510697066783905,0.5402157306671143,0.4291347861289978,-1.580124020576477,0.7355052828788757,0.9111326932907104,0.334291398525238,2.9999961853027344,,,,,,,,,,,,,,
gpt-4.1,numeric-conf,,0.0776483789086341,0.0882976800203323,0.1134813874959945,0.8928003818467969,0.0649718292988836,-1036.5359059202706,-1022.6133502269026,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:11:48.548865+00:00,0.510697066783905,0.4341948628425598,0.510697066783905,0.4341948628425598,0.4291347861289978,-1.576284646987915,0.7355052828788757,2.999999523162842,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4.1-mini,numeric-conf,,0.0728056505322456,0.1377569884061813,0.2076214104890823,0.5707427729205596,0.0631919063627719,-746.578713071297,-732.656157377929,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:12:03.461364+00:00,0.510697066783905,0.4167688190937042,0.510697066783905,0.4167688190937042,0.4291347861289978,-1.6886928081512451,0.7355052828788757,2.396935224533081,0.334291398525238,2.999995231628418,,,,,,,,,,,,,,
gpt-4o,numeric-conf,,0.0723761543631553,0.1028107032179832,0.1433660835027694,0.8163124837887539,0.0607657484710216,-924.3298542657662,-910.4072985723984,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:12:20.414625+00:00,0.510697066783905,0.458243191242218,0.510697066783905,0.458243191242218,0.4291347861289978,-1.672812581062317,0.7355052828788757,2.9999992847442627,0.334291398525238,3.0,,,,,,,,,,,,,,
o3,numeric-conf,,0.0482682697474956,0.0857880264520645,0.1032665371894836,0.8650029180776242,0.0351969540119171,-1081.8120963659028,-1067.8895406725348,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:12:36.038636+00:00,0.510697066783905,0.4222329258918762,0.510697066783905,0.4222329258918762,0.4291347861289978,-1.434470772743225,0.7355052828788757,2.9999945163726807,0.334291398525238,2.6831021308898926,,,,,,,,,,,,,,
o3-mini,numeric-conf,,0.0896640941500663,0.1109575778245925,0.1285762190818786,0.8739695668785039,0.0730173354735597,-976.592022912503,-962.6694672191352,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:12:54.972615+00:00,0.510697066783905,0.4092316925525665,0.510697066783905,0.4092316925525665,0.4291347861289978,-1.5216346979141235,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
claude-3-haiku-20240307,CoT,,0.0558760613203048,0.1338032037019729,0.1769022941589355,0.4804467069801231,0.0744653567671775,-823.4356724360729,-809.5131167427049,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:13:09.700171+00:00,0.510697066783905,0.6905494332313538,0.510697066783905,0.6905494332313538,0.4291347861289978,-0.3472349643707275,0.7355052828788757,1.5135395526885986,0.334291398525238,1.2709994316101074,,,,,,,,,,,,,,
claude-opus-4-20250514,CoT,,0.0320651084184646,0.0612566322088241,0.0867531895637512,0.8791756836153051,0.040169366945823,-168.01754507111,-161.68346931728556,36,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy,8,8,2025-08-16T16:13:16.066199+00:00,0.510697066783905,0.4923980832099914,0.510697066783905,0.4923980832099914,0.4291347861289978,-1.4394593238830566,0.7355052828788757,2.426734447479248,0.334291398525238,2.9999704360961914,,,,,,,,,,,,,,
gpt-4,CoT,,0.0245240218937397,0.0743932873010635,0.102706529200077,0.7780136096016462,0.0468567065894603,-1084.4221977555103,-1070.4996420621424,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:13:23.030370+00:00,0.510697066783905,0.4773750007152557,0.510697066783905,0.4773750007152557,0.4291347861289978,-1.3545470237731934,0.7355052828788757,1.352124571800232,0.334291398525238,2.543567657470703,,,,,,,,,,,,,,
gpt-4.1,CoT,,0.069228209555149,0.0781388208270073,0.1001331582665443,0.9127115568504454,0.0628766098991036,-1096.6021279310728,-1082.6795722377049,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:13:29.686146+00:00,0.510697066783905,0.4551313519477844,0.510697066783905,0.4551313519477844,0.4291347861289978,-1.3663792610168457,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4.1-mini,CoT,,0.0541571639478206,0.0838170573115348,0.1007715687155723,0.8849558008182549,0.0385965238866945,-1088.9617170412423,-1075.0558628335166,239,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:13:46.455638+00:00,0.510697066783905,0.4231747388839721,0.510697066783905,0.4231747388839721,0.4291347861289978,-1.5568723678588867,0.7355052828788757,2.9999849796295166,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4o,CoT,,0.0491749607026577,0.0807384178042411,0.1011863499879837,0.878047409650917,0.0449607342481613,-1091.5798818938006,-1077.6573262004326,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:14:02.492528+00:00,0.510697066783905,0.4408154189586639,0.510697066783905,0.4408154189586639,0.4291347861289978,-1.504971981048584,0.7355052828788757,2.8177480697631836,0.334291398525238,2.999998092651367,,,,,,,,,,,,,,
o3,CoT,,0.0437117293477058,0.0829311460256576,0.0990784913301467,0.8637669399389045,0.0312791523876889,-1064.6950949428756,-1050.9081454562104,232,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:14:20.428302+00:00,0.510697066783905,0.4120033681392669,0.510697066783905,0.4120033681392669,0.4291347861289978,-1.5539286136627195,0.7355052828788757,2.9614837169647217,0.334291398525238,2.775989055633545,,,,,,,,,,,,,,
o3-mini,CoT,,0.0782464668154716,0.0955007746815681,0.1225068271160125,0.8764885419720224,0.0666530983522534,-999.8024992974374,-985.8799436040696,240,logistic,4,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:14:33.514828+00:00,0.510697066783905,0.4452476501464844,0.510697066783905,0.4452476501464844,0.4291347861289978,-1.368340253829956,0.7355052828788757,2.999999761581421,0.334291398525238,3.0,,,,,,,,,,,,,,
claude-3-5-haiku-20241022,numeric,,0.0431272387504577,0.115442082285881,0.1669179499149322,0.5315615014133457,0.0277140725404024,-849.321402147006,-831.9182075302961,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:14:48.236554+00:00,0.510697066783905,0.4942667186260223,0.5246120095252991,0.990961730480194,0.4291347861289978,-1.7871263027191162,0.7355052828788757,0.7221360206604004,0.334291398525238,3.0,,,,,,,,,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0871682986617088,0.0977250263094902,0.1327831894159317,0.8676570059922818,0.0629475501365959,-959.138086749222,-941.734892132512,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:15:01.276662+00:00,0.510697066783905,0.4748537540435791,0.5246120095252991,0.9662333726882936,0.4291347861289978,-1.6702890396118164,0.7355052828788757,2.999876022338867,0.334291398525238,2.999946117401123,,,,,,,,,,,,,,
claude-3-haiku-20240307,numeric,,0.0557906217873096,0.1534164398908615,0.1916526854038238,0.3898951555927753,0.0367431506514549,-782.9938373945048,-765.5906427777949,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:15:17.856791+00:00,0.510697066783905,0.650261640548706,0.5246120095252991,0.9847529530525208,0.4291347861289978,-0.6283509731292725,0.7355052828788757,1.0628211498260498,0.334291398525238,1.6581895351409912,,,,,,,,,,,,,,
claude-opus-4-20250514,numeric,,0.0614097528159618,0.1078880280256271,0.1448527872562408,0.783321933924133,0.0377482926473021,-917.377920625449,-899.974726008739,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:15:31.677040+00:00,0.510697066783905,0.4844449460506439,0.5246120095252991,0.6749790906906128,0.4291347861289978,-1.7121795415878296,0.7355052828788757,2.5204880237579346,0.334291398525238,3.0,,,,,,,,,,,,,,
claude-sonnet-4-20250514,numeric,,0.0629231035709381,0.0828483626246452,0.1019693985581398,0.8974415710304939,0.0395249032415449,-1085.8796155224018,-1068.4764209056918,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:15:48.963004+00:00,0.510697066783905,0.4605942666530609,0.5246120095252991,0.6502814292907715,0.4291347861289978,-1.625157117843628,0.7355052828788757,2.9999990463256836,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4,numeric,,0.0462879352271556,0.127537652850151,0.1587210595607757,0.5848049813433422,0.0792814321815967,-873.4913479202033,-856.0881533034934,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:16:06.113721+00:00,0.510697066783905,0.5640655755996704,0.5246120095252991,0.856349527835846,0.4291347861289978,-1.4065330028533936,0.7355052828788757,1.0165923833847046,0.334291398525238,2.999849319458008,,,,,,,,,,,,,,
gpt-4.1,numeric,,0.0937563404440879,0.0859847739338874,0.1257480084896087,0.8915078364630984,0.0781620313413441,-985.2681433485836,-967.8649487318736,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:16:18.758066+00:00,0.510697066783905,0.4816662669181824,0.5246120095252991,0.9999991655349731,0.4291347861289978,-1.440451741218567,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4.1-mini,numeric,,0.1039801687002182,0.1191596984863281,0.1850433647632599,0.7554935510426076,0.0431264424696564,-799.8392254987432,-782.4360308820333,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:16:39.455157+00:00,0.510697066783905,0.4166376888751983,0.5246120095252991,0.9999985694885254,0.4291347861289978,-1.927529573440552,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4o,numeric,,0.1025102958083152,0.1153784766793251,0.1609207838773727,0.8285490305812808,0.0746935956180095,-866.884692061778,-849.481497445068,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:16:55.799469+00:00,0.510697066783905,0.4401620924472809,0.5246120095252991,0.8986592292785645,0.4291347861289978,-1.461970329284668,0.7355052828788757,2.999998092651367,0.334291398525238,3.0,,,,,,,,,,,,,,
humans,numeric,,0.0266125760972499,0.0908752158284187,0.1111648082733154,0.7675175436707926,0.0180113852024078,-1044.4358845366855,-1027.0326899199756,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:17:13.731418+00:00,0.510697066783905,0.5270547866821289,0.5246120095252991,0.3541136682033539,0.4291347861289978,-1.011255145072937,0.7355052828788757,1.717475652694702,0.334291398525238,1.8129408359527588,,,,,,,,,,,,,,
o3,numeric,,0.0561967827379703,0.0864764899015426,0.1052776575088501,0.8837627146402978,0.0485331811010837,-1070.553945794694,-1053.150751177984,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:17:23.572705+00:00,0.510697066783905,0.4491530060768127,0.5246120095252991,0.4450115263462066,0.4291347861289978,-1.4670602083206177,0.7355052828788757,2.9999990463256836,0.334291398525238,2.999999761581421,,,,,,,,,,,,,,
o3-mini,numeric,,0.0991537123918533,0.0971017926931381,0.1412117630243301,0.8660724427178098,0.0920681431889533,-929.5974354368273,-912.1942408201172,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:17:43.036828+00:00,0.510697066783905,0.4681878685951233,0.5246120095252991,0.9999979734420776,0.4291347861289978,-1.4376866817474363,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4,numeric-conf,,0.0375135280191898,0.1030219346284866,0.138996735215187,0.61668465488248,0.0638867877423763,-937.1863424379824,-919.7831478212726,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:18:02.544730+00:00,0.510697066783905,0.5452751517295837,0.5246120095252991,0.7858852744102478,0.4291347861289978,-1.5671956539154053,0.7355052828788757,0.903218388557434,0.334291398525238,2.9999983310699463,,,,,,,,,,,,,,
gpt-4.1,numeric-conf,,0.0776369795203208,0.0743006691336631,0.1066586747765541,0.9053029701620996,0.0658493007533252,-1064.2983181205766,-1046.895123503867,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:18:17.919890+00:00,0.510697066783905,0.4495098888874054,0.5246120095252991,0.9248818159103394,0.4291347861289978,-1.6334606409072876,0.7355052828788757,2.999999523162842,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4.1-mini,numeric-conf,,0.0727965086698532,0.129852682352066,0.2054183036088943,0.5798043011889571,0.0573075301945209,-749.6993011968915,-732.2961065801816,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:18:35.731016+00:00,0.510697066783905,0.4327647984027862,0.5246120095252991,0.8567715287208557,0.4291347861289978,-1.7204943895339966,0.7355052828788757,2.2996294498443604,0.334291398525238,2.9999983310699463,,,,,,,,,,,,,,
gpt-4o,numeric-conf,,0.0723654180765152,0.0910112559795379,0.1368713229894638,0.8325783118599133,0.0491738736629486,-944.582732022977,-927.1795374062672,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:18:55.743850+00:00,0.510697066783905,0.4717203080654144,0.5246120095252991,0.9229543209075928,0.4291347861289978,-1.7419037818908691,0.7355052828788757,2.999998092651367,0.334291398525238,3.0,,,,,,,,,,,,,,
o3,numeric-conf,,0.0482595525681972,0.085762582719326,0.102993831038475,0.8657149823391161,0.0357673488557338,-1081.0813661862485,-1063.6781715695386,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:19:13.095810+00:00,0.510697066783905,0.4266112148761749,0.5246120095252991,0.5326188206672668,0.4291347861289978,-1.441264033317566,0.7355052828788757,2.9999961853027344,0.334291398525238,2.667656660079956,,,,,,,,,,,,,,
o3-mini,numeric-conf,,0.0896501019597053,0.093289628624916,0.119764044880867,0.8906529699484497,0.0587999598355963,-1008.6712606163194,-991.2680659996096,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:19:33.640976+00:00,0.510697066783905,0.4315838813781738,0.5246120095252991,0.9999992847442628,0.4291347861289978,-1.5976383686065674,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
claude-3-haiku-20240307,CoT,,0.055881917476654,0.1331399381160736,0.175144761800766,0.4907190253416398,0.025399911403656,-826.2283555957905,-808.8251609790806,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:19:51.807795+00:00,0.510697066783905,0.6925961971282959,0.5246120095252991,0.9999990463256836,0.4291347861289978,-0.4380480051040649,0.7355052828788757,1.4467997550964355,0.334291398525238,1.4169270992279053,,,,,,,,,,,,,,
claude-opus-4-20250514,CoT,,0.0320614986121654,0.061256356537342,0.0867531299591064,0.8791758298073582,0.0401703549755944,-166.01758862953645,-158.0999939372559,36,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy,8,8,2025-08-16T16:20:13.917244+00:00,0.510697066783905,0.4924106895923614,0.5246120095252991,0.4926483929157257,0.4291347861289978,-1.439510941505432,0.7355052828788757,2.426787853240967,0.334291398525238,2.999995231628418,,,,,,,,,,,,,,
gpt-4,CoT,,0.0245192665606737,0.0682455673813819,0.0990420654416084,0.7935715136266605,0.0415697753429413,-1099.8610864008604,-1082.4578917841504,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:20:21.269864+00:00,0.510697066783905,0.4877628684043884,0.5246120095252991,0.8971685767173767,0.4291347861289978,-1.4273412227630615,0.7355052828788757,1.2946534156799316,0.334291398525238,2.6304287910461426,,,,,,,,,,,,,,
gpt-4.1,CoT,,0.0692163482308387,0.0647509843111038,0.091240294277668,0.9275273296065468,0.0617509648203849,-1139.2441781319746,-1121.8409835152647,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:20:38.769119+00:00,0.510697066783905,0.4712229371070862,0.5246120095252991,0.970274031162262,0.4291347861289978,-1.4320536851882937,0.7355052828788757,2.9998953342437744,0.334291398525238,2.999988317489624,,,,,,,,,,,,,,
gpt-4.1-mini,CoT,,0.054147083312273,0.0745811313390731,0.0972140580415725,0.8929351739307011,0.0327134320987817,-1104.1414894947595,-1086.759171735102,239,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:20:56.840963+00:00,0.510697066783905,0.43635293841362,0.5246120095252991,0.7935812473297119,0.4291347861289978,-1.6002507209777832,0.7355052828788757,2.999965190887451,0.334291398525238,3.0,,,,,,,,,,,,,,
gpt-4o,CoT,,0.0491651520133018,0.0682839974761009,0.095867745578289,0.8905307305774935,0.0514400888234376,-1115.4971219384513,-1098.0939273217414,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:21:15.651250+00:00,0.510697066783905,0.4532035887241363,0.5246120095252991,0.8414930701255798,0.4291347861289978,-1.551642656326294,0.7355052828788757,2.8049519062042236,0.334291398525238,2.9999961853027344,,,,,,,,,,,,,,
o3,CoT,,0.0437042787671089,0.0829230844974517,0.0990773513913154,0.8637700775456658,0.0314739900801716,-1062.700438235839,-1045.4667513775078,232,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:21:39.682488+00:00,0.510697066783905,0.4122659265995025,0.5246120095252991,0.4180603623390198,0.4291347861289978,-1.5545978546142578,0.7355052828788757,2.9630236625671387,0.334291398525238,2.7755231857299805,,,,,,,,,,,,,,
o3-mini,CoT,,0.0782328769564628,0.0756727829575538,0.1119568049907684,0.8968456102216796,0.0650943228043615,-1041.0282113318603,-1023.6250167151504,240,logistic,5,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,8,8,2025-08-16T16:21:55.515958+00:00,0.510697066783905,0.4640180766582489,0.5246120095252991,0.9999979734420776,0.4291347861289978,-1.4644794464111328,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,,,,,,,
claude-3-5-haiku-20241022,numeric,,0.0188077017664909,0.1461770981550216,0.1812885254621505,0.447430222948511,0.0510814864188432,-813.67942646154,-803.237509691514,240,noisy_or,3,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:57:26.661102+00:00,0.5055516958236694,0.5038642883300781,0.5055516958236694,0.5038642883300781,,,,,,,0.5037974119186401,0.2957458198070526,0.5437019467353821,0.5348365902900696,0.5437019467353821,0.5348365902900696,huber,,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0315080545842647,0.0737582296133041,0.1171108037233352,0.8970541705809099,0.0361074345186352,-1023.424663554196,-1012.98274678417,240,noisy_or,3,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:57:29.184748+00:00,0.5055516958236694,0.4649455845355987,0.5055516958236694,0.4649455845355987,,,,,,,0.5037974119186401,0.019561143592,0.5437019467353821,0.919590950012207,0.5437019467353821,0.919590950012207,huber,,,,,,,
claude-3-haiku-20240307,numeric,,0.0276773739606142,0.1543891578912735,0.1900574117898941,0.4000096496350828,0.0438002452254295,-791.0059764618871,-780.5640596918612,240,noisy_or,3,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:57:34.081591+00:00,0.5055516958236694,0.6576029658317566,0.5055516958236694,0.6576029658317566,,,,,,,0.5037974119186401,0.3533401787281036,0.5437019467353821,0.573406457901001,0.5437019467353821,0.573406457901001,huber,,,,,,,
claude-opus-4-20250514,numeric,,0.0223283059895038,0.1109438240528106,0.1469364315271377,0.7770434569442919,0.0344364074990153,-914.522514357144,-904.0805975871182,240,noisy_or,3,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:57:37.018996+00:00,0.5055516958236694,0.4781195819377899,0.5055516958236694,0.4781195819377899,,,,,,,0.5037974119186401,0.0956129655241966,0.5437019467353821,0.7827267646789551,0.5437019467353821,0.7827267646789551,huber,,,,,,,
claude-sonnet-4-20250514,numeric,,0.0213259737938642,0.0875425413250923,0.1023057475686073,0.8967638759591967,0.0378775406628847,-1088.2989380684514,-1077.8570212984257,240,noisy_or,3,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:57:40.855130+00:00,0.5055516958236694,0.4582443237304687,0.5055516958236694,0.4582443237304687,,,,,,,0.5037974119186401,0.1029442995786666,0.5437019467353821,0.8522472381591797,0.5437019467353821,0.8522472381591797,huber,,,,,,,
gpt-4,numeric,,0.0199041087180376,0.1614141762256622,0.1745432466268539,0.4979012569798743,0.1221183948218822,-831.8797162559789,-821.437799485953,240,noisy_or,3,0.15,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:57:44.653935+00:00,0.5055516958236694,0.5803689956665039,0.5055516958236694,0.5803689956665039,,,,,,,0.5037974119186401,0.2425559610128402,0.5437019467353821,0.6150904893875122,0.5437019467353821,0.6150904893875122,huber,,,,,,,
