agent,prompt_category,experiment,link,EA_raw,MV_raw,EA_raw_tasks,MV_raw_tasks,EA_model,MV_model,b,m1,m2,pC1,pC2,m_bar,m_gap,normative_metric,domain,loocv_r2,r2,loss,mae,rmse,loocv_rmse,params_tying,EA_raw_mean,EA_raw_median,EA_raw_lo,EA_raw_hi,MV_raw_mean,MV_raw_median,MV_raw_lo,MV_raw_hi,n_domains,meets_ea,meets_mv,meets_loocv_r2,normative_reasoner,ea_diff_threshold,mv_diff_threshold,loocv_r2_threshold,tag
gpt-5-nano-v_low-r_low,CoT,random_abstract,noisy_or,0.2041666666666666,0.0,VIII - VI,IV - V,0.1666032671928405,0.0,0.2611978352069855,0.6781895160675049,0.4626472890377044,0.4244750440120697,0.4244750440120697,0.5704184025526047,0.2155422270298004,0.3092205673456192,all,0.9385499912104416,0.6921561227962887,0.0148963714018464,0.0911674797534942,0.1329753398895263,0.0535296800870715,4,0.2041666666666667,0.21875,0.1375,0.2562499999999999,1.8503717077085938e-17,0.00625,-0.0374999999999999,0.03125,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_medium,CoT,random_abstract,noisy_or,0.435,,VIII - VI,IV - V,0.434923768043518,0.0,0.0315116085112094,0.4355929791927337,0.9987251162528992,0.4999399185180664,0.4999399185180664,0.7171590477228165,0.5631321370601654,0.6856474392116071,all,0.9836563927553614,0.9453410802609572,0.0140715911984443,0.0250336453318595,0.0431567206978797,0.0229449002692955,4,0.435,0.435,,,,,,,1.0,True,False,True,False,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_minimal,CoT,random_abstract,noisy_or,0.1175,0.0395833333333333,VIII - VI,IV - V,0.1488695740699768,0.0,0.2769340872764587,0.5963033437728882,0.4684872329235077,0.4398873150348663,0.4398873150348663,0.5323952883481979,0.1278161108493805,0.2554612010717392,all,0.9641915372312438,0.6810353895219736,0.0114002060145139,0.093839056789875,0.1228754818439483,0.0367931447815683,4,0.1174999999999999,0.11375,0.0349999999999999,0.20375,0.0395833333333333,0.04625,0.0262499999999999,0.04625,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_low,CoT,random_abstract,noisy_or,0.5166666666666666,-0.0083333333333333,VIII - VI,IV - V,0.4029574394226074,0.0,0.1078513264656066,0.8943972587585449,0.8943972587585449,0.4462290406227112,0.4462290406227112,0.8943972587585449,0.0,0.7865459322929383,all,0.9678010879214328,0.9383434887093068,0.0204945020377635,0.0660983026027679,0.0811013355851173,0.059555742469979,3,0.5166666666666667,0.4937499999999999,0.4875,0.5687500000000001,-0.0083333333333333,-0.0125,-0.0125,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_minimal,CoT,random_abstract,noisy_or,0.36875,0.00625,VIII - VI,IV - V,0.2898421585559845,0.0,0.1924586445093155,0.7764862179756165,0.7764862179756165,0.4428732395172119,0.4428732395172119,0.7764862179756165,0.0,0.584027573466301,all,0.9505742163982484,0.9110683016251404,0.0117873158305883,0.0646048411726951,0.0804018303751945,0.0620841899669666,3,0.3687499999999999,0.3687499999999999,0.3625,0.375,0.0062499999999999,0.0,0.0,0.0187499999999999,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
o1,CoT,random_abstract,noisy_or,0.4729166666666667,-0.0291666666666666,VIII - VI,IV - V,0.3817138671875,0.0,0.1198185086250305,0.8460524082183838,0.8460524082183838,0.4348254799842834,0.4348254799842834,0.8460524082183838,0.0,0.7262338995933533,all,0.952418128827886,0.9389344809237756,0.0174141861498355,0.0603969022631645,0.0753188952803611,0.0680336764752594,3,0.4729166666666666,0.4687499999999999,0.45625,0.4937500000000001,-0.0291666666666666,-0.025,-0.0374999999999999,-0.025,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
o1-mini,CoT,random_abstract,noisy_or,0.5333333333333332,-0.00625,VIII - VI,IV - V,0.3961049914360046,0.0,0.1069511175155639,0.7770442962646484,0.7770442962646484,0.3861994743347168,0.3861994743347168,0.7770442962646484,0.0,0.6700931787490846,all,0.941449777943106,0.8831103872832142,0.018021285533905,0.078623741865158,0.0994289368391037,0.0705758037353506,3,0.5333333333333333,0.5687500000000001,0.45625,0.5750000000000001,-0.00625,-0.0062499999999999,-0.025,0.0124999999999999,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
o3,CoT,random_abstract,noisy_or,0.3914492753623187,-0.0062499999999999,VIII - VI,IV - V,0.3195830583572387,0.0,0.1438789814710617,0.7578206062316895,0.7578206062316895,0.4591509997844696,0.4591509997844696,0.7578206062316895,0.0,0.6139416247606277,all,0.9573020457885296,0.9412640339412542,0.0112765803933143,0.0527596697211265,0.064977116882801,0.0568155714729241,3,0.3935714285714286,0.38125,0.36625,0.4332142857142858,-0.0062499999999999,-0.00625,-0.0249999999999999,0.0125,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
o3-mini,CoT,random_abstract,noisy_or,0.5833333333333333,0.0604166666666666,VIII - VI,IV - V,0.5075037181377411,0.0,0.0591422244906425,0.8204243183135986,0.8204243183135986,0.3323454856872558,0.3323454856872558,0.8204243183135986,0.0,0.7612820938229561,all,0.9338989262458276,0.8865461244762024,0.0280593242496252,0.0880210697650909,0.1112910583615303,0.0854902319029366,3,0.5833333333333334,0.59375,0.54375,0.6125,0.0604166666666666,0.1062499999999999,-0.0374999999999999,0.1124999999999999,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-3-5-haiku-20241022,numeric,random_abstract,noisy_or,-0.2499999999999999,0.1166666666666667,VIII - VI,IV - V,0.0769168138504028,0.0,0.3537560105323791,0.421314001083374,0.421314001083374,0.5724814534187317,0.5724814534187317,0.421314001083374,0.0,0.0675579905509949,all,0.3652601578160493,0.160015596909323,0.0465321689844131,0.2386933714151382,0.2922260761260986,0.1575456041768714,3,-0.2499999999999999,-0.2531249999999999,-0.31875,-0.1781249999999999,0.1166666666666666,0.1312499999999999,0.0812499999999999,0.1375,3.0,False,False,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-7-sonnet-20250219,numeric,random_abstract,noisy_or,0.4958333333333332,0.0,VIII - VI,IV - V,0.513700008392334,0.0,0.0063267033547163,0.8470723032951355,0.8470723032951355,0.4418841302394867,0.4418841302394867,0.8470723032951355,0.0,0.8407455999404192,all,0.896053739322612,0.8433347459726291,0.0341441147029399,0.0947484970092773,0.1425021290779113,0.1156399104852695,3,0.4958333333333333,0.5,0.4875,0.5,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-haiku-20240307,numeric,random_abstract,noisy_or,-0.1822916666666666,0.2395833333333333,VIII - VI,IV - V,0.0614685416221618,0.0,0.3276616632938385,0.4715481698513031,0.4715481698513031,0.7628747820854187,0.7628747820854187,0.4715481698513031,0.0,0.1438865065574646,all,0.4552360514824539,0.1402272825144515,0.0766922086477279,0.2788376212120056,0.3133945763111114,0.1408256885169041,3,-0.1822916666666666,-0.125,-0.296875,-0.125,0.2395833333333333,0.28125,0.125,0.3125,3.0,False,False,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-opus,numeric,random_abstract,noisy_or,0.2229166666666667,0.0,VIII - VI,IV - V,0.2074230313301086,0.0,0.2455848902463913,0.6690467000007629,0.6690467000007629,0.4827030003070831,0.4827030003070831,0.6690467000007629,0.0,0.4234618097543716,all,0.9381811496101004,0.6254564690697786,0.0175729785114526,0.1118968725204467,0.166951835155487,0.0602355245380307,3,0.2229166666666666,0.284375,0.0906249999999999,0.2937499999999999,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-opus-4-1-20250805,numeric,random_abstract,noisy_or,0.2607843137254902,0.0,VIII - VI,IV - V,0.3515099287033081,0.0,0.1144387423992157,0.990833342075348,0.6926922798156738,0.4434927999973297,0.4434927999973297,0.8417628109455109,0.2981410622596742,0.7273240685462952,all,0.8576039343450499,0.8845101898000152,0.0348481424152851,0.0807758048176765,0.1234421879053115,0.1305290757952122,4,0.2447916666666666,0.2447916666666666,,,0.0,0.0,,,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-opus-4-20250514,numeric,random_abstract,noisy_or,0.2078947368421052,0.0,VIII - VI,IV - V,0.3160408139228821,0.0,0.1437916606664657,0.9832600951194764,0.6074169874191284,0.4109964370727539,0.4109964370727539,0.7953385412693024,0.375843107700348,0.6515468806028366,all,0.7819780733057424,0.8733968163137514,0.0348939336836338,0.0833824947476387,0.1220222190022468,0.1563248800345033,4,0.2203125,0.2203125,0.190625,0.25,0.0,0.0,,,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-sonnet-4-20250514,numeric,random_abstract,noisy_or,0.2354166666666666,0.0,VIII - VI,IV - V,0.3022785484790802,0.0,0.1756685376167297,0.7510606050491333,0.7510606050491333,0.4206728041172027,0.4206728041172027,0.7510606050491333,0.0,0.5753920674324036,all,0.8415000990161208,0.7313793241649396,0.0230356343090534,0.1155664026737213,0.1580559313297271,0.1167931634233433,3,0.2354166666666667,0.2375,0.20625,0.2624999999999999,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-1.5-pro,numeric,random_abstract,noisy_or,0.2531250000000001,-0.0052083333333333,VIII - VI,IV - V,0.2293692827224731,0.0,0.2246586382389068,0.8466379046440125,0.6216639876365662,0.4771879911422729,0.4771879911422729,0.7341509461402893,0.2249739170074463,0.5094923079013824,all,0.8831279294785772,0.6008878319788671,0.0330648645758628,0.1430526077747345,0.2163376659154892,0.0981789788343121,4,0.253125,0.2156249999999999,0.20625,0.3374999999999999,-0.0052083333333333,0.0,-0.015625,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-2.5-flash,numeric,random_abstract,noisy_or,0.4945945945945946,0.0,VIII - VI,IV - V,0.4899645447731018,0.0,0.0071758995763957,0.9870228171348572,0.9870228171348572,0.4996069073677063,0.4996069073677063,0.9870228171348572,0.0,0.9798469175584614,all,0.9978630745130096,0.9903976043053004,0.0325820855796337,0.0118786813691258,0.0382627807557582,0.0180775068780953,3,0.4944444444444444,0.4958333333333333,0.4875,0.5,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-2.5-flash-lite,numeric,random_abstract,noisy_or,-0.1718749999999999,0.0203900709219858,VIII - VI,IV - V,0.0539547204971313,0.0,0.3582232594490051,0.8769707083702087,0.1543162912130355,0.4234170019626617,0.4234170019626617,0.5156434997916222,0.7226544171571733,0.157420240342617,all,0.5851883707369656,0.4906352044889983,0.0453711487352848,0.1849223226308822,0.2526475489139557,0.1865702999679803,4,-0.171875,-0.203125,-0.265625,-0.046875,0.0201388888888888,0.03125,-0.0020833333333333,0.03125,3.0,False,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-2.5-pro,numeric,random_abstract,noisy_or,0.5145833333333334,-0.0052083333333333,VIII - VI,IV - V,0.5027192831039429,0.0,0.0022711695637553,0.995750904083252,0.995750904083252,0.4938913881778717,0.4938913881778717,0.995750904083252,0.0,0.9934797345194968,all,0.9996012029837188,0.9939347026232442,0.0323784835636615,0.0088905673474073,0.0301107037812471,0.0079486744112043,3,0.5145833333333333,0.5125,0.509375,0.5218750000000001,-0.0052083333333333,0.0,-0.015625,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-3.5-turbo,numeric,random_abstract,noisy_or,-0.0291666666666666,0.1479166666666667,VIII - VI,IV - V,0.0104131698608398,0.0,0.626952052116394,0.2738578617572784,0.2738578617572784,0.7149937748908997,0.7149937748908997,0.2738578617572784,0.0,-0.3530941903591156,all,0.3417509527149456,0.0491726210121323,0.0452904552221298,0.1682819426059723,0.2160131633281707,0.0576047215223387,3,-0.0291666666666666,-0.0343749999999999,-0.1124999999999999,0.0593749999999999,0.1479166666666667,0.15625,0.028125,0.259375,3.0,False,False,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4,numeric,random_abstract,noisy_or,0.4302083333333333,0.0,VIII - VI,IV - V,0.3969069719314575,0.0,0.0756405442953109,0.8118893504142761,0.8118893504142761,0.4701548516750335,0.4701548516750335,0.8118893504142761,0.0,0.7362488061189653,all,0.9293689190909512,0.729546710550135,0.0292904432862997,0.1278154700994491,0.1773813068866729,0.083961016565383,3,0.4302083333333333,0.46875,0.328125,0.4937500000000001,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4.1,numeric,random_abstract,noisy_or,0.2889406028368794,0.0187499999999999,VIII - VI,IV - V,0.3459276556968689,0.0,0.1812644153833389,0.9440627098083496,0.9440627098083496,0.4617493450641632,0.4617493450641632,0.9440627098083496,0.0,0.7627982944250107,all,0.9273598394145894,0.867584744918982,0.0278676077723503,0.0846961960196495,0.1272486001253128,0.0926928756361971,3,0.2888194444444444,0.3070833333333333,0.21875,0.3406249999999999,0.01875,0.0125,0.0,0.04375,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4.1-mini,numeric,random_abstract,noisy_or,0.3593749999999999,-0.0125,VIII - VI,IV - V,0.3436311781406402,0.0,0.1193750649690628,0.750292181968689,0.750292181968689,0.4521269500255584,0.4521269500255584,0.750292181968689,0.0,0.6309171169996262,all,0.9026650044330276,0.5474828184114509,0.0391453094780445,0.1664982140064239,0.2401745766401291,0.0918056929178043,3,0.359375,0.3218749999999999,0.303125,0.453125,-0.0125,-0.01875,-0.0687499999999999,0.0499999999999999,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4o,numeric,random_abstract,noisy_or,0.4395833333333334,0.0625,VIII - VI,IV - V,0.5483346879482269,0.0,0.0120721738785505,0.9379380345344543,0.9379380345344543,0.419643759727478,0.419643759727478,0.9379380345344543,0.0,0.9258658606559038,all,0.9733784562592628,0.7917137135166646,0.0444747544825077,0.1029298603534698,0.1844061613082885,0.0616022573624327,3,0.4395833333333334,0.4375,0.375,0.50625,0.0625,0.09375,0.0,0.09375,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_high,numeric,random_abstract,noisy_or,0.5864583333333333,0.0,VIII - VI,IV - V,0.4982426762580871,0.0,0.0004903135122731,0.9659215211868286,0.9985334873199464,0.5008975863456726,0.5008975863456726,0.9822275042533876,0.0326119661331177,0.9817371907411144,all,0.996015770464271,0.9947931464783296,0.0310515947639942,0.0152127426117658,0.0265865121036767,0.0246703058169009,4,0.5864583333333333,0.5875,0.578125,0.59375,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_low,numeric,random_abstract,noisy_or,0.5904166666666667,0.0,VIII - VI,IV - V,0.4560362100601196,0.0,0.0663630291819572,0.9107998609542848,0.9107998609542848,0.4398989081382751,0.4398989081382751,0.9107998609542848,0.0,0.8444368317723275,all,0.9577235965192714,0.9401661046543056,0.0243266262114048,0.0669620260596275,0.0834147557616233,0.0711120865839684,3,0.5904166666666667,0.6112500000000001,0.53,0.63,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_medium,numeric,random_abstract,noisy_or,0.5560416666666668,0.0,VIII - VI,IV - V,0.4548727869987488,0.0,0.0562117509543895,0.9319239258766174,0.9319239258766174,0.4650297164916992,0.4650297164916992,0.9319239258766174,0.0,0.875712174922228,all,0.9740782214417372,0.950617195990151,0.0255398955196142,0.0556044690310955,0.0783697515726089,0.0573041817106807,3,0.5560416666666667,0.5562499999999999,0.5431250000000001,0.5687500000000001,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_minimal,numeric,random_abstract,noisy_or,0.1364583333333333,-0.0197916666666667,VIII - VI,IV - V,0.1332381963729858,0.0,0.3523816764354706,0.5924959778785706,0.5924959778785706,0.4447237551212311,0.4447237551212311,0.5924959778785706,0.0,0.2401143014430999,all,0.8681246863722859,0.5715837714417797,0.0148546658456325,0.1187452971935272,0.1633721590042114,0.0782889270586193,3,0.1364583333333333,0.12625,0.070625,0.2125,-0.0197916666666666,-0.0218749999999999,-0.028125,-0.009375,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_low,numeric,random_abstract,noisy_or,0.3416666666666667,-0.0062499999999999,VIII - VI,IV - V,0.2852336764335632,0.0,0.1712054014205932,0.6688686609268188,0.6688686609268188,0.39191535115242,0.39191535115242,0.6688686609268188,0.0,0.4976632595062256,all,0.9545170177319612,0.7145294482860047,0.0184813179075717,0.1024836078286171,0.1454811692237854,0.0534159329220038,3,0.3416666666666666,0.3874999999999999,0.175,0.4624999999999999,-0.0062499999999999,0.03125,-0.0812499999999999,0.03125,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_medium,numeric,random_abstract,noisy_or,0.5193749999999999,-0.0239583333333333,VIII - VI,IV - V,0.4623721241950989,0.0,0.0547306723892688,0.913043975830078,0.913043975830078,0.4502334892749786,0.4502334892749786,0.913043975830078,0.0,0.8583133034408092,all,0.9714310237480702,0.9192388611736544,0.0270563401281833,0.0745297521352768,0.099061794579029,0.0594380097526539,3,0.519375,0.55625,0.44375,0.558125,-0.0239583333333333,-0.025,-0.0406249999999999,-0.0062499999999999,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_minimal,numeric,random_abstract,noisy_or,-0.04875,0.1835416666666666,VIII - VI,IV - V,0.04542076587677,0.0,0.3784391582012176,0.2896774709224701,0.2896774709224701,0.4657811224460602,0.4657811224460602,0.2896774709224701,0.0,-0.0887616872787475,all,0.3407567518906129,0.0904207338483232,0.0398759022355079,0.220845952630043,0.2712160050868988,0.0894308129303616,3,-0.0487499999999999,-0.040625,-0.0956249999999999,-0.01,0.1835416666666667,0.19875,0.108125,0.24375,3.0,False,False,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_low,numeric,random_abstract,noisy_or,0.6104166666666668,-0.0104166666666666,VIII - VI,IV - V,0.5078661441802979,0.0,0.0342486463487148,0.9641210436820984,0.9641210436820984,0.4406359493732452,0.4406359493732452,0.9641210436820984,0.0,0.9298723973333836,all,0.9700379869448053,0.9533638879848088,0.0303718578070402,0.0607698373496532,0.079527772963047,0.0648188889667106,3,0.6104166666666667,0.6,0.59375,0.6375,-0.0104166666666666,0.0,-0.03125,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_medium,numeric,random_abstract,noisy_or,0.5552083333333333,0.0,VIII - VI,IV - V,0.4869424700736999,0.0,0.0336505845189094,0.975006639957428,0.975006639957428,0.4696307182312011,0.4696307182312011,0.975006639957428,0.0,0.9413560554385184,all,0.9807433581952422,0.9674754768517604,0.0301831923425197,0.0433331541717052,0.067285232245922,0.0525266799400732,3,0.5552083333333334,0.55,0.534375,0.58125,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_minimal,numeric,random_abstract,noisy_or,0.2239583333333333,0.00625,VIII - VI,IV - V,0.2870075404644012,0.0,0.2466475665569305,0.9094826579093932,0.9094826579093932,0.4595761299133301,0.4595761299133301,0.9094826579093932,0.0,0.6628350913524628,all,0.8950208470987541,0.8166459078995093,0.0245898757129907,0.103692926466465,0.1444531679153442,0.1052469254857574,3,0.2239583333333333,0.221875,0.2093749999999999,0.2406249999999999,0.0062499999999999,0.0062499999999999,0.0,0.0125,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
humans,single_numeric_response,random_abstract,noisy_or,0.0995138888888889,0.1004166666666666,VIII - VI,IV - V,0.1882686614990234,0.0,0.2389822602272033,0.6302152276039124,0.6302152276039124,0.528549313545227,0.528549313545227,0.6302152276039124,0.0,0.391232967376709,all,0.9367289435067084,0.7723586489071014,0.0094850780442357,0.090837225317955,0.1100012958049774,0.0564477360421389,3,0.0995138888888889,0.1213541666666666,0.0098958333333334,0.1672916666666667,0.1004166666666666,0.0936458333333333,0.0578124999999999,0.1497916666666666,3.0,True,False,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
o1,numeric,random_abstract,noisy_or,0.5666666666666667,-0.0229166666666666,VIII - VI,IV - V,0.4733389317989349,0.0,0.0674988925457,0.9662187695503236,0.9662187695503236,0.4364862740039825,0.4364862740039825,0.9662187695503236,0.0,0.8987198770046236,all,0.942740135831489,0.9466840072364536,0.0286065377295017,0.0662716850638389,0.0836024954915046,0.0875862875566862,3,0.5666666666666667,0.55,0.5406249999999999,0.609375,-0.0229166666666666,-0.0125,-0.04375,-0.0125,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
o1-mini,numeric,random_abstract,noisy_or,0.5447916666666667,0.0218749999999999,VIII - VI,IV - V,0.473455011844635,0.0,0.0488363429903984,0.8301036953926086,0.8301036953926086,0.4139593839645386,0.4139593839645386,0.8301036953926086,0.0,0.7812673524022102,all,0.9612341228725338,0.8623310142765652,0.0258231200277805,0.085478276014328,0.1230148002505302,0.0641242647310691,3,0.5447916666666667,0.54375,0.4968749999999999,0.59375,0.021875,0.034375,-0.0125,0.04375,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
o3,numeric,random_abstract,noisy_or,0.4589583333333332,0.0010416666666666,VIII - VI,IV - V,0.3834143280982971,0.0,0.0999666899442672,0.8218879699707031,0.8218879699707031,0.455820769071579,0.455820769071579,0.8218879699707031,0.0,0.721921280026436,all,0.9455125416775588,0.9204242589176598,0.0169553756713867,0.0670146122574806,0.085261546075344,0.0709662631757278,3,0.4589583333333333,0.464375,0.4437499999999999,0.46875,0.0010416666666666,0.0,-0.0031249999999999,0.0062499999999999,3.0,True,True,True,True,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
o3-mini,numeric,random_abstract,noisy_or,0.6322916666666667,-0.0135416666666666,VIII - VI,IV - V,0.6022918820381165,0.0,0.0248887948691844,0.8483301401138306,0.8483301401138306,0.3055605292320251,0.3055605292320251,0.8483301401138306,0.0,0.8234413452446462,all,0.9290004123159036,0.8469203647303243,0.0397031567990779,0.1101491823792457,0.1441556960344314,0.0965557515154149,3,0.6322916666666667,0.640625,0.603125,0.6531250000000001,-0.0135416666666666,0.0,-0.0499999999999999,0.009375,3.0,True,True,False,False,0.0995,0.1,0.937,v1_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-5-haiku-20241022,numeric,rw17_indep_causes,noisy_or,0.071875,0.1041666666666666,VIII - VI,IV - V,0.2002123594284057,0.0,0.1570696979761123,0.2749112844467163,0.7661760449409485,0.4736285209655761,0.4736285209655761,0.5205436646938324,0.4912647604942322,0.3634739667177201,all,0.6937976254502289,0.5294583188302001,0.0182049591094255,0.120636485517025,0.1672922372817993,0.1233564060808962,4,0.0718749999999999,0.0812499999999999,0.04375,0.0906249999999999,0.1041666666666666,0.109375,0.0687499999999999,0.134375,3.0,False,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-7-sonnet-20250219,numeric,rw17_indep_causes,noisy_or,0.4656249999999999,0.0,VIII - VI,IV - V,0.4923125207424164,0.0,0.019561143592,0.919590950012207,0.919590950012207,0.4649455845355987,0.4649455845355987,0.919590950012207,0.0,0.900029806420207,all,0.9595146887825488,0.8970541705809099,0.0315080545842647,0.0737582296133041,0.1171108037233352,0.0739155406847933,3,0.465625,0.4625,0.453125,0.4812499999999999,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-haiku-20240307,numeric,rw17_indep_causes,noisy_or,-0.1020833333333333,0.2062499999999999,VIII - VI,IV - V,0.096803605556488,0.0,0.3533433675765991,0.5734700560569763,0.5734700560569763,0.6576429605484009,0.6576429605484009,0.5734700560569763,0.0,0.2201266884803772,all,0.5799440140446059,0.4000094516261548,0.0258706174790859,0.1543853431940078,0.1900574415922165,0.1356927646366371,3,-0.1020833333333333,-0.1125,-0.1624999999999999,-0.03125,0.2062499999999999,0.1999999999999999,0.15625,0.2624999999999999,3.0,False,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-sonnet-20240229,numeric,rw17_indep_causes,noisy_or,0.1197916666666667,0.015625,VIII - VI,IV - V,0.1211691498756408,0.0,0.3484581112861633,0.6170222163200378,0.6170222163200378,0.5931065082550049,0.5931065082550049,0.6170222163200378,0.0,0.2685641050338745,all,0.8355039181559009,0.5329058861323499,0.0167363993823528,0.1358615905046463,0.1656791120767593,0.0814725366966242,3,0.1197916666666667,0.0999999999999999,0.028125,0.23125,0.015625,0.015625,0.0,0.03125,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-opus-4-1-20250805,numeric,rw17_indep_causes,noisy_or,0.275,0.0,VIII - VI,IV - V,0.2778913974761963,0.0,0.1878134161233902,0.7443892955780029,0.7443892955780029,0.4599312543869018,0.4599312543869018,0.7443892955780029,0.0,0.5565758794546127,all,0.9372344623648342,0.7918940839565393,0.0159903839230537,0.0959159284830093,0.128134548664093,0.0669532917710246,3,0.3041666666666666,0.28125,0.15625,0.4749999999999999,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
