agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-4.1,numeric-conf,,0.0146366143599152,huber,0.0726253315806388,0.0848701223731041,0.9109323702104276,0.0394676961004734,-1177.9839007207142,-1167.5419839506883,0.0702193855910422,0.0610310321504419,0.9439227777308544,0.0347271540359297,0.0508086643435738,0.0237713757789496,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:00:11.535089+00:00,0.4715025722980499,0.4283106625080108,0.4715025722980499,0.4283106625080108,,,,,,,0.494641900062561,0.1790188252925872,0.4953719675540924,0.7962300181388855,0.4953719675540924,0.7962300181388855,,
gpt-4.1-mini,numeric-conf,,0.0216577406972646,huber,0.1240801885724067,0.1781121641397476,0.6031145960773747,0.0095136895775794,-822.1640498586315,-811.7221330886056,0.0509100602366028,0.0478644096490108,0.9552001272954614,0.017344524272698,0.0217338110461379,-0.0020258123224432,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:00:58.815699+00:00,0.4715025722980499,0.4165282845497131,0.4715025722980499,0.4165282845497131,,,,,,,0.494641900062561,0.1895740926265716,0.4953719675540924,0.6502195000648499,0.4953719675540924,0.6502195000648499,,
gpt-4o,numeric-conf,,0.0267263688147068,huber,0.109536737203598,0.1487124860286712,0.7997822238607476,0.0491606384515762,-908.7554007249026,-898.3134839548767,0.0838190345370529,0.0683012297207659,0.9332766906588637,0.0485857239253963,0.0631087054357384,0.0320590807181416,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:01:41.835030+00:00,0.5055516958236694,0.4472067654132843,0.5055516958236694,0.4472067654132843,,,,,,,0.5037974119186401,0.107489950954914,0.5437019467353821,0.8344125747680664,0.5437019467353821,0.8344125747680664,,
o1,numeric-conf,,0.0216162446886301,huber,0.066364511847496,0.0802666544914245,0.940076159194948,0.0272443119436502,-1204.7524544211112,-1194.3105376510853,0.0838157245691529,0.0717503287485151,0.9366193078638724,0.0433239657641369,0.0231016853812969,-0.0046555572296633,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:02:31.934972+00:00,0.5055516958236694,0.4354308843612671,0.5055516958236694,0.4354308843612671,,,,,,,0.5037974119186401,0.0978384688496589,0.5437019467353821,0.9000092148780823,0.5437019467353821,0.9000092148780823,,
o1-mini,numeric-conf,,0.0191367678344249,huber,0.08551986515522,0.1103802397847175,0.8594659776106446,0.0289252504706382,-1051.8356104211591,-1041.3936936511332,0.0860771459619473,0.0741540135578675,0.9125687975749556,0.0437087786401539,0.0488206679351401,-0.0039792855761268,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:03:31.635885+00:00,0.4715025722980499,0.4048210084438324,0.4715025722980499,0.4048210084438324,,,,,,,0.494641900062561,0.0904670730233192,0.4953719675540924,0.7667027115821838,0.4953719675540924,0.7667027115821838,,
o3,numeric-conf,,0.0123787680640816,huber,0.0536489337682724,0.068429984152317,0.9397986174578452,0.0170072190463542,-1281.3332165086535,-1270.8912997386276,0.0550601096209335,0.0515586573788614,0.9621764694293148,0.0193215041018654,0.0130476585301486,-0.0033666030565897,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:04:22.463170+00:00,0.5055516958236694,0.4696500301361084,0.5055516958236694,0.4696500301361084,,,,,,,0.5037974119186401,0.1421079486608505,0.5437019467353821,0.789781391620636,0.5437019467353821,0.789781391620636,,
o3-mini,numeric-conf,,0.031353298574686,huber,0.0927947983145713,0.1123494207859039,0.8956671832514083,0.0387962852604687,-1043.3478735951592,-1032.9059568251332,0.0861836777305833,0.071131541349671,0.9392614111505092,0.0486613823518103,0.040888456340992,0.0208009725447857,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:05:12.567653+00:00,0.4715025722980499,0.346932590007782,0.4715025722980499,0.346932590007782,,,,,,,0.494641900062561,0.0391326621174812,0.4953719675540924,0.8589866757392883,0.4953719675540924,0.8589866757392883,,
humans,single_numeric_response,,0.0094850780442357,huber,0.090837225317955,0.1100012958049774,0.7723586489071014,0.0062870696187019,-1053.4862997199878,-1043.0443829499618,0.0564477360421389,0.0391162759727902,0.9367289435067084,0.0406972217516566,0.0113887374208431,-0.0075548439916938,11.0,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,economy;sociology;weather,9,9,2025-08-25T23:06:12.558158+00:00,0.5083481073379517,0.528549313545227,0.5083481073379517,0.528549313545227,,,,,,,0.4851265251636505,0.2389822602272033,0.5145881772041321,0.6302152276039124,0.5145881772041321,0.6302152276039124,,
claude-3-5-haiku-20241022,CoT,,0.0238645561039447,huber,0.1526865065097808,0.1910587698221206,0.4440712591813408,0.0213825218379497,-786.4836139311476,-772.5610582377797,0.1068848628461415,0.0844465342434969,0.7270219951291874,0.0655221852497335,0.0600741827126705,-0.0057012399037679,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,4,4,2025-08-25T23:06:53.959380+00:00,0.5121279954910278,0.5725550055503845,0.5121279954910278,0.5725550055503845,,,,,,,0.4838784635066986,0.193675622344017,0.4927954077720642,0.5250252485275269,0.4725507199764251,0.5718931555747986,,
claude-3-7-sonnet-20250219,CoT,,0.0196542739868164,huber,0.0553832203149795,0.0818384140729904,0.930167519647082,0.0316809646785259,-1193.4441129061886,-1179.5215572128209,0.106188076208977,0.0700402467720436,0.8898697904560893,0.0798139797345975,0.0334934923865578,0.017685073000012,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:07:50.073491+00:00,0.5055516958236694,0.4485255777835846,0.5055516958236694,0.4485255777835846,,,,,,,0.5037974119186401,0.0930886939167976,0.5437019467353821,0.8711352944374084,0.4951467514038086,0.737234890460968,,
claude-3-haiku-20240307,CoT,,0.0393699333071708,huber,0.1874297112226486,0.2289535105228424,0.1417298931268586,0.0149896323680877,-699.6334446657248,-685.7108889723569,0.0724059074572514,0.0539632930900111,0.5924859470044361,0.0482760648105208,0.0250894246679363,0.0097371827472339,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,7,7,2025-08-25T23:08:59.710356+00:00,0.5171996355056763,0.6962341070175171,0.5171996355056763,0.6962341070175171,,,,,,,0.5208733081817627,0.5452624559402466,0.4802310168743133,0.450182169675827,0.4625792503356933,0.3872553706169128,,
claude-3-opus,CoT,,0.0141166783869266,huber,0.1163233444094657,0.1493796706199646,0.5612461928422388,0.0344914279878139,-904.6067601834596,-890.6842044900916,0.1261852591500441,0.0960067411263783,0.6093695467993011,0.0818866612157093,0.0553994223927006,0.0012974845640587,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,4,4,2025-08-25T23:10:00.758192+00:00,0.5121279954910278,0.4894498288631439,0.5121279954910278,0.4894498288631439,,,,,,,0.4838784635066986,0.1857454776763916,0.4927954077720642,0.4665691256523132,0.4725507199764251,0.6098936200141907,,
claude-opus-4-20250514,CoT,,0.0189930386841297,huber,0.0404324047267437,0.0550823248922824,0.9716757085534776,0.0270811982452869,-107.95705475785437,-103.9741256636384,0.0775600389779235,0.0630083768656759,0.940438514316345,0.0452272494300723,0.0328051202224962,0.0013974518486947,11.0,20,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_alnum_10,8,8,2025-08-25T23:10:56.755844+00:00,0.510697066783905,0.4663950800895691,0.510697066783905,0.4663950800895691,,,,,,,0.5359460711479187,0.1522561460733413,0.5622419118881226,0.912671685218811,0.5279446244239807,0.8776279091835022,,
claude-sonnet-4-20250514,CoT,,0.0106873121112585,huber,0.0574491024017334,0.0745773464441299,0.922728891288542,0.0156872987747192,-1238.040858624488,-1224.11830293112,0.0729690224152472,0.0564176855123404,0.9286956688646908,0.0462765922866789,0.0262916789452234,0.0074536055687702,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:11:12.054585+00:00,0.4715025722980499,0.4467881321907043,0.4715025722980499,0.4467881321907043,,,,,,,0.494641900062561,0.1734150201082229,0.4953719675540924,0.7397732138633728,0.5772022008895874,0.8135649561882019,,
gemini-1.5-pro,CoT,,0.0200328025966882,huber,0.0858535468578338,0.1304254978895187,0.8264571055151384,0.0171642858535051,-969.737473399618,-955.81491770625,0.0915025475319286,0.0678966398492003,0.9067116374307737,0.0613413604513368,0.0444685885400483,-0.0119150736115195,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:12:13.885959+00:00,0.4715025722980499,0.4404178857803345,0.4715025722980499,0.4404178857803345,,,,,,,0.494641900062561,0.1588269025087356,0.4953719675540924,0.8375734686851501,0.5772022008895874,0.78094881772995,,
gemini-2.5-flash,CoT,,0.0298277866095304,huber,0.0221444088965654,0.0469894483685493,0.9843614962554512,0.0059464387205978,-1453.6438028202372,-1439.7379486125112,0.0260018886115956,0.0221185865747584,0.9954158305214068,0.0136699063385505,0.0047363695206441,-0.0023627585328364,11.0,239,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T23:13:11.135788+00:00,0.510697066783905,0.4913356006145477,0.510697066783905,0.4913356006145477,,,,,,,0.5359460711479187,0.0261747669428586,0.5622419118881226,0.9848894476890564,0.5279446244239807,0.9616550207138062,,
gemini-2.5-flash-lite,CoT,,0.0180249065160751,huber,0.0712806731462478,0.0961237847805023,0.902098441359943,0.024483498410675,-1078.7429671721145,-1064.956017685449,0.0871384268864212,0.067664972872545,0.9218528491547084,0.05490498052452,0.0465106551776261,0.030648716181563,11.0,232,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:14:54.598140+00:00,0.4715025722980499,0.4468196332454681,0.4715025722980499,0.4468196332454681,,,,,,,0.494641900062561,0.1622361093759536,0.4953719675540924,0.8660075664520264,0.5772022008895874,0.7908082008361816,,
gemini-2.5-pro,CoT,,0.0294606182724237,huber,0.0203961301594972,0.0383408144116401,0.9897439408535352,0.0051695661619305,-1557.3953634577897,-1543.4728077644218,0.0355249406411043,0.024116438229032,0.991498655416876,0.0260848387899804,0.0144224002361861,-0.0134404611804833,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T23:16:03.535437+00:00,0.510697066783905,0.4939619600772857,0.510697066783905,0.4939619600772857,,,,,,,0.5359460711479187,0.0404845848679542,0.5622419118881226,0.987096905708313,0.5279446244239807,0.9999974966049194,,
gpt-3.5-turbo,CoT,,0.0579218752682209,huber,0.2211335152387619,0.2824523150920868,0.1093295839369584,0.0050395399332046,-598.8378444924577,-584.9152887990898,0.1300302838496499,0.1104639414584998,0.0770552544870872,0.0685973203228352,0.0204933542193788,-0.0039306532252918,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,7,7,2025-08-25T23:19:52.122544+00:00,0.5171996355056763,0.7333344221115112,0.5171996355056763,0.7333344221115112,,,,,,,0.5208733081817627,0.6187046766281128,0.4802310168743133,0.4863191246986389,0.4625792503356933,0.5007761120796204,,
gpt-4,CoT,,0.0168695021420717,huber,0.0761771351099014,0.1126384139060974,0.8373376059340922,0.0286101691424846,-1040.1147729774402,-1026.1922172840725,0.1173612144546564,0.078872753273357,0.825144395364551,0.0869065213281029,0.0546090035727529,0.0343868786638433,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:20:53.596108+00:00,0.5055516958236694,0.4342092275619507,0.5055516958236694,0.4342092275619507,,,,,,,0.5037974119186401,0.1657086312770843,0.5437019467353821,0.7880582213401794,0.4951467514038086,0.6483296751976013,,
gpt-4.1,CoT,,0.0200243219733238,huber,0.0579831153154373,0.0794193521142005,0.9373014102582332,0.0194212418049573,-1207.8463391874657,-1193.9237834940975,0.0833079376892032,0.0637051751577492,0.9355710838333812,0.0536829874368839,0.0430537723772453,0.0108186058564619,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:21:56.130809+00:00,0.4715025722980499,0.4050531089305877,0.4715025722980499,0.4050531089305877,,,,,,,0.494641900062561,0.0828383192420005,0.4953719675540924,0.8334982991218567,0.5772022008895874,0.8786577582359314,,
gpt-4.1-mini,CoT,,0.0172088164836168,huber,0.0690190941095352,0.0850482285022735,0.9066030423391184,0.0217491596937179,-1174.9776491322505,-1161.0550934388823,0.1034515241431911,0.0714579151435331,0.8688321401636132,0.0748063113038523,0.0601233335155429,0.0113038304177197,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:23:15.346421+00:00,0.4715025722980499,0.3424265384674072,0.4715025722980499,0.3424265384674072,,,,,,,0.494641900062561,0.0727456659078598,0.4953719675540924,0.6606305837631226,0.5772022008895874,0.7367940545082092,,
gpt-4o,CoT,,0.0187199022620916,huber,0.077320858836174,0.1049656644463539,0.8714186828890698,0.0363039705902338,-1073.9785600465011,-1060.0560043531332,0.1014036549882861,0.0744129503315145,0.8819259002899924,0.0688869658784803,0.0504599884603962,0.0191115324244354,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:24:26.241641+00:00,0.4715025722980499,0.3760624229907989,0.4715025722980499,0.3760624229907989,,,,,,,0.494641900062561,0.1091003939509391,0.4953719675540924,0.763062059879303,0.5772022008895874,0.7671347856521606,,
o1,CoT,,0.0167395826429128,huber,0.0625905394554138,0.0787610486149787,0.9260571632434328,0.0236129395920654,-286.7950559760072,-278.5532839338215,0.1047737521648825,0.0798212350588856,0.8794188062818686,0.0678683252805191,0.0604442616935932,0.0032638821908921,11.0,58,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_alnum_10,1,1,2025-08-25T23:25:39.503177+00:00,0.4715025722980499,0.4099783599376678,0.4715025722980499,0.4099783599376678,,,,,,,0.494641900062561,0.1535301357507705,0.4953719675540924,0.8587285280227661,0.5772022008895874,0.8139392733573914,,
o1-mini,CoT,,0.0177558660507202,huber,0.0788993164896965,0.0990076884627342,0.8840987415555414,0.0347454071044921,-1102.0277326608266,-1088.1051769674586,0.096939097960796,0.0753532155896677,0.8895375097910138,0.0609842734953024,0.0680513787450212,0.0158564588337233,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:26:02.448505+00:00,0.4715025722980499,0.3830360174179077,0.4715025722980499,0.3830360174179077,,,,,,,0.494641900062561,0.0991867408156395,0.4953719675540924,0.749184787273407,0.5772022008895874,0.7954742908477783,,
claude-3-5-haiku-20241022,numeric,,0.0463709682226181,huber,0.2386091202497482,0.2922252416610718,0.1600204435832304,0.0635712429881095,-582.5105952228369,-568.5880395294689,0.2029526112682214,0.1687436333208373,-0.0533494345401175,0.1127623546857398,0.0934118818153034,0.0269906948913227,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,4,4,2025-08-25T23:27:13.440356+00:00,0.5121279954910278,0.5722197890281677,0.5121279954910278,0.5722197890281677,,,,,,,0.4838784635066986,0.3522845208644867,0.4927954077720642,0.4190664291381836,0.4725507199764251,0.4250470697879791,,
claude-3-7-sonnet-20250219,numeric,,0.0340534672141075,huber,0.0734076052904129,0.1304053366184234,0.8688039611043504,0.0387963687069714,-969.8116840317512,-955.8891283383832,0.1198357185580202,0.0889133111432646,0.8883738500743918,0.080343154928457,0.0499192015352574,0.0334230092100121,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:28:11.132787+00:00,0.5055516958236694,0.4545939564704895,0.5055516958236694,0.4545939564704895,,,,,,,0.5037974119186401,0.0271497834473848,0.5437019467353821,0.9546881318092346,0.4951467514038086,0.7289617657661438,,
claude-3-haiku-20240307,numeric,,0.0761266127228736,huber,0.2792975604534149,0.3133191466331482,0.1406411521060842,0.0071987360715866,-549.0558401098896,-535.1332844165216,0.204240262370633,0.1663598562731887,-0.1458487939125796,0.1184841043937499,0.0768299879449786,0.0453789288347417,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,7,7,2025-08-25T23:29:44.182165+00:00,0.5171996355056763,0.7585967779159546,0.5171996355056763,0.7585967779159546,,,,,,,0.5208733081817627,0.3150595128536224,0.4802310168743133,0.4451968669891357,0.4625792503356933,0.502106785774231,,
claude-3-opus,numeric,,0.0175969712436199,huber,0.112478494644165,0.1667217761278152,0.6264879730311745,0.0205194450914859,-851.8858338332616,-837.9632781398936,0.1001826310061067,0.0731511329159592,0.8289983120612643,0.0684505026162512,0.0313052470033818,0.0165984818429657,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:30:47.145816+00:00,0.5055516958236694,0.4789043366909027,0.5055516958236694,0.4789043366909027,,,,,,,0.5037974119186401,0.2314484864473343,0.5437019467353821,0.6465708613395691,0.4951467514038086,0.6974473595619202,,
claude-opus-4-20250514,numeric,,0.0346609242260456,huber,0.087515614926815,0.1196113526821136,0.8785545649770901,0.052788528596813,-225.5858309608525,-217.55649821992264,0.1608130201534955,0.1265747754749926,0.7583271346182451,0.0991950284255403,0.0729202647213683,0.0729202647213682,11.0,55,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:31:47.148417+00:00,0.5055516958236694,0.4232290387153625,0.5055516958236694,0.4232290387153625,,,,,,,0.5037974119186401,0.123844526708126,0.5437019467353821,0.9604183435440063,0.4951467514038086,0.6142832040786743,,
claude-sonnet-4-20250514,numeric,,0.0233314801007509,huber,0.0975870117545127,0.1470229625701904,0.7675721234658505,0.039396896213293,-912.239917609876,-898.3173619165079,0.1357483436731083,0.0974153419787233,0.7858770439963947,0.0945402769044004,0.0757007350072716,0.0510927027373603,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:32:05.301191+00:00,0.5055516958236694,0.4384059309959411,0.5055516958236694,0.4384059309959411,,,,,,,0.5037974119186401,0.2340510338544845,0.5437019467353821,0.8828955888748169,0.4951467514038086,0.5878868699073792,,
gemini-1.5-pro,numeric,,0.0330648645758628,huber,0.1430526077747345,0.2163376659154892,0.6008878319788671,0.0194740317761898,-726.8391225202837,-712.9165668269158,0.098184326558009,0.0744245269984909,0.8831151972915032,0.064040235498479,0.0196488950288657,0.012071354912989,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:33:06.167314+00:00,0.5055516958236694,0.4771879911422729,0.5055516958236694,0.4771879911422729,,,,,,,0.5037974119186401,0.2246586382389068,0.5437019467353821,0.8466379046440125,0.4951467514038086,0.6216639876365662,,
gemini-2.5-flash,numeric,,0.0330022051930427,huber,0.0114187318831682,0.0381759963929653,0.990441112407831,0.0023507929364512,-1278.6260296896503,-1265.4932147746986,0.0193055696539145,0.0131160194586165,0.9975628764294688,0.0141659822540952,0.0051186721660415,-0.0046516372626019,11.0,197,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T23:33:57.256082+00:00,0.510697066783905,0.4990425705909729,0.510697066783905,0.4990425705909729,,,,,,,0.5359460711479187,0.0066124256700277,0.5622419118881226,0.9898427128791808,0.5279446244239807,0.979499578475952,,
gemini-2.5-flash-lite,numeric,,0.0453711487352848,huber,0.1849223226308822,0.2526475489139557,0.4906352044889983,0.054609861757074,-646.8617163560875,-632.9726336614016,0.1865851342359425,0.1438313817975942,0.5851224044873119,0.1188551468302461,0.0588438377147528,0.012812389475594,11.0,238,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:35:32.371617+00:00,0.5055516958236694,0.4234170019626617,0.5055516958236694,0.4234170019626617,,,,,,,0.5037974119186401,0.3582232594490051,0.5437019467353821,0.8769707083702087,0.4951467514038086,0.1543162912130355,,
gemini-2.5-pro,numeric,,0.0327347256243228,huber,0.008714965544641,0.0300250779837369,0.9939691490508548,0.0028169350172529,-1667.7352545248468,-1653.8294003171209,0.0082113737449052,0.0063833884304274,0.9995744073454624,0.0051651728843093,0.0035962349299847,0.0016339217836825,11.0,239,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T23:36:41.170832+00:00,0.510697066783905,0.4932581782341003,0.510697066783905,0.4932581782341003,,,,,,,0.5359460711479187,0.002005559625104,0.5622419118881226,0.9976599216461182,0.5279446244239807,0.9897854924201964,,
gpt-3.5-turbo,numeric,,0.0439857877790927,huber,0.1682280898094177,0.2157862782478332,0.0511689637090727,0.0067128688097,-728.0640764993922,-714.1415208060242,0.0613752961399831,0.0582504691499652,0.2527579941705228,0.0193341619957932,0.0057859940962358,0.0057859940962358,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,7,7,2025-08-25T23:38:37.645053+00:00,0.5171996355056763,0.7186113595962524,0.5171996355056763,0.7186113595962524,,,,,,,0.5208733081817627,0.6557713747024536,0.4802310168743133,0.3081502914428711,0.4625792503356933,0.1613065153360366,,
gpt-4,numeric,,0.0295420326292514,huber,0.1280414164066314,0.1767690330743789,0.7314105283435699,0.0345204774290323,-823.7974000425043,-809.8748443491363,0.1040011347019485,0.0885554230122855,0.8916281139857847,0.0545359796318724,0.0262333645513563,0.0042093067909732,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:39:52.362627+00:00,0.5055516958236694,0.4649562239646911,0.5055516958236694,0.4649562239646911,,,,,,,0.5037974119186401,0.0648673474788665,0.5437019467353821,0.7801219820976257,0.4951467514038086,0.8457862734794617,,
gpt-4.1,numeric,,0.0273778401315212,huber,0.0752376914024353,0.1230432763695716,0.8761922740409838,0.0314281240105628,-976.7529999321916,-962.914657875615,0.0966274289392809,0.0690596110419675,0.9210622156372326,0.0675842448071142,0.0669260083704165,0.0446155357519668,11.0,235,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:41:05.425442+00:00,0.4715025722980499,0.4583917260169983,0.4715025722980499,0.4583917260169983,,,,,,,0.494641900062561,0.1914955079555511,0.4953719675540924,0.982611119747162,0.5772022008895874,0.842249870300293,,
gpt-4.1-mini,numeric,,0.0391888692975044,huber,0.1660753339529037,0.2401507198810577,0.5475727195351775,0.0357381038367748,-676.7145170135806,-662.7919613202126,0.1283140969366834,0.1052448748368205,0.8098577926675414,0.0734031592866314,0.0566117569081711,0.0175617425459803,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:42:35.685336+00:00,0.5055516958236694,0.4535152316093445,0.5055516958236694,0.4535152316093445,,,,,,,0.5037974119186401,0.1226964369416236,0.5437019467353821,0.7587198615074158,0.4951467514038086,0.7421090602874756,,
gpt-4o,numeric,,0.0442700944840908,huber,0.103358544409275,0.1843637228012085,0.7918095596083833,0.0163473865017294,-803.6054681018187,-789.6829124084508,0.0671198586522444,0.0582505192494753,0.9683960003165116,0.033345950768628,0.0243868853783968,0.006864835705721,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:43:47.964551+00:00,0.4715025722980499,0.4197559952735901,0.4715025722980499,0.4197559952735901,,,,,,,0.494641900062561,0.011316068470478,0.4953719675540924,0.9306482076644896,0.5772022008895874,0.94674950838089,,
o1,numeric,,0.028343753889203,huber,0.064926728606224,0.083294503390789,0.9470761171935912,0.0204749529249966,-1184.978907966013,-1171.0563522726447,0.0902149644676485,0.0705695182491432,0.9392515444667512,0.0562021610615011,0.0244985668316031,-0.0084243436022238,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:45:28.982133+00:00,0.4715025722980499,0.4356515407562256,0.4715025722980499,0.4356515407562256,,,,,,,0.494641900062561,0.0696273297071456,0.4953719675540924,0.9768130779266356,0.5772022008895874,0.9481527805328368,,
o1-mini,numeric,,0.0257782023400068,huber,0.0850028693675994,0.1230085343122482,0.8623450405380647,0.0227222993969917,-997.8407318421484,-983.9181761487804,0.086943569360893,0.0662338186303774,0.9287344322474403,0.05632286856021,0.0307363128933039,0.0114542124759067,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-25T23:47:02.154655+00:00,0.4715025722980499,0.4142839908599853,0.4715025722980499,0.4142839908599853,,,,,,,0.494641900062561,0.0494764819741249,0.4953719675540924,0.8331620693206787,0.5772022008895874,0.8275111317634583,,
o3,numeric,,0.0171245671808719,huber,0.0653547421097755,0.0848653018474578,0.9211621811728704,0.0080622445791959,-1176.0111933741437,-1162.0886376807755,0.094161308921551,0.0751750975576314,0.9040737098803642,0.0567014709246626,0.0228438955996976,0.0033723881840706,11.0,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T23:48:25.954914+00:00,0.5055516958236694,0.4580040574073791,0.5055516958236694,0.4580040574073791,,,,,,,0.5037974119186401,0.1059649139642715,0.5437019467353821,0.8377112746238708,0.4951467514038086,0.8019299507141113,,
